date,USA,CAN,MEX,GBR,DEU,FRA,ESP,CHE,NLD,ITA,IRL,GRC,BEL,AUT,PRT,SWE,FIN,DNK,POL,CZE,TUR,JPN,KOR,AUS,NZL
2007-10-01,99.35554,101.479171623606,101.8547,101.1814,100.3215,100.2457,99.24277,101.325,100.6924,99.9347,100.421,101.2819,100.4723,100.1045,99.33782,100.9344,100.1741,101.4566,102.1632,100.5321,102.8356,100.1167,100.7203,101.4894,100.3845
2007-11-01,99.07018,101.38733260164,101.6981,100.9062,100.097,99.70327,98.70207,101.2508,100.5567,99.75389,100.014,100.9804,100.1316,99.7519,99.05567,100.7207,99.9622,101.2201,102.3781,99.80171,102.2876,99.72733,100.6583,101.3282,100.2437
2007-12-01,98.9023,101.201658815453,101.6604,100.6436,99.99822,99.3018,98.18564,101.0331,100.4025,99.53752,99.73299,100.7687,99.9789,99.43394,98.66911,100.435,99.79259,100.8561,102.4122,99.47634,101.81,99.3818,100.582,101.0749,99.98448
2008-01-01,98.74091,101.068786224927,101.5699,100.3479,99.95128,98.87637,97.87754,100.745,100.2156,99.34056,99.57184,100.629,99.87758,99.14156,98.30569,100.0875,99.63849,100.4606,102.235,99.79379,100.9291,99.10415,100.3973,100.5153,99.55878
2008-02-01,98.35253,100.93180197599,101.3335,99.90131,99.9007,98.63094,97.68129,100.4731,100.0439,99.27484,99.51114,100.4002,99.86056,98.95408,98.17626,99.79895,99.4354,100.2768,102.0867,100.4086,99.44447,98.83541,100.1049,99.71082,99.02065
2008-03-01,97.88428,100.610260255454,100.8835,99.25809,99.87547,98.37574,97.35983,100.263,99.90881,99.29877,99.38158,100.1523,99.76366,98.77296,98.13445,99.65942,99.16033,100.1985,102.0539,100.8771,97.64017,98.51923,99.71951,99.00521,98.42275
2008-04-01,97.35648,100.050430972422,100.1142,98.33733,99.80901,98.0103,96.61971,100.0473,99.67368,99.44596,99.20589,99.83647,99.496,98.49233,98.08064,99.36629,98.73466,100.016,102.2385,100.8888,96.09269,98.09614,99.23589,98.60944,97.82504
2008-05-01,96.97754,99.3070481894735,99.2366,97.38904,99.54525,97.56743,95.57262,99.71169,99.42473,99.52973,99.04715,99.43799,99.13696,98.14628,97.72929,98.87888,98.14915,99.78488,102.2927,100.5355,95.35212,97.65507,98.55626,98.42121,97.36312
2008-06-01,96.85837,98.7331422800494,98.38512,96.50443,99.15482,97.20904,94.55087,99.16562,99.15652,99.24036,98.63858,99.07135,98.83344,97.74924,97.21169,98.27783,97.62709,99.42778,102.1264,100.1692,95.36643,97.28018,97.92932,98.19904,97.26562
2008-07-01,97.06129,98.6058803556319,97.73548,95.93453,98.75691,97.16733,94.06155,98.53372,98.89085,98.93009,98.36942,98.99411,98.7693,97.54052,97.23125,97.89982,97.27174,99.17284,101.9364,100.2565,95.88677,96.99793,97.62396,98.08292,97.73558
2008-08-01,97.31839,98.6735413629602,97.36771,95.94217,98.5255,97.33755,94.01506,97.99129,98.95935,99.11511,98.28734,98.77753,98.96201,97.56871,97.64016,97.93528,97.13828,99.06036,102.0404,100.4435,96.3414,96.82265,97.94966,98.2625,98.46763
2008-09-01,97.39437,98.524408788312,97.0297,96.11249,98.4147,97.47813,93.87804,97.68589,99.0834,99.5098,98.10287,98.35983,99.13204,97.69718,97.98841,98.07417,97.0264,99.13548,102.071,100.336,96.06033,96.73692,97.84586,98.42837,99.08389
2008-10-01,97.04175,97.8815558187644,96.68681,96.15131,98.21732,97.48927,93.58859,97.56945,99.07201,99.71052,97.60244,97.90535,99.07522,97.64365,97.84026,98.1214,96.65121,99.3739,101.7849,99.87687,94.86372,96.56494,97.11548,98.36809,99.3079
2008-11-01,96.78537,97.2729942844398,96.45062,96.0674,98.00227,97.56278,93.41307,97.60562,99.03045,99.61538,97.27938,97.93361,98.97995,97.56277,97.40627,98.26469,96.35548,99.81432,101.302,99.36624,93.67816,96.3602,96.36597,98.46513,99.2543
2008-12-01,96.77791,96.8925006310827,96.04956,95.80627,97.73553,97.51089,93.25478,97.78822,98.98111,99.49508,97.08089,98.37157,98.91888,97.64256,96.92686,98.485,96.35928,100.0502,100.8309,98.87984,93.3121,96.16579,95.96455,98.65118,99.06757
2009-01-01,96.78511,96.8230784001085,95.64913,95.53555,97.57207,97.43201,93.13776,98.00703,98.93406,99.46358,96.83031,98.75913,99.04163,97.76199,96.59653,98.79284,96.71804,100.0965,99.96976,98.64921,93.66709,96.10934,96.1072,98.64146,98.83833
2009-02-01,96.7591,96.8964355143619,95.3502,95.75497,97.46934,97.36661,93.19689,98.13919,98.89294,99.4898,96.50829,98.78714,99.07064,97.90221,96.57272,99.00804,97.13121,100.1533,98.96512,98.57201,94.47641,96.26816,96.51,98.52431,98.65288
2009-03-01,96.96084,97.1550565252642,95.25787,96.3582,97.42757,97.48164,93.93509,98.10432,98.91649,99.53767,96.27182,98.88583,99.17236,97.99324,96.87488,99.04848,97.67142,100.3112,98.49452,98.91985,95.54605,96.69819,97.27242,98.54926,98.61446
2009-04-01,97.40855,97.5976224146675,95.38033,97.01779,97.55405,97.87199,94.95922,98.00636,99.18864,99.73002,96.21378,99.15208,99.38257,98.0785,97.36897,99.20306,98.44645,100.6184,98.74128,99.35258,96.8766,97.33012,98.71124,98.80106,98.82098
2009-05-01,97.79377,98.0940617059491,95.46796,97.53914,97.79756,98.20781,96.00726,97.99991,99.51766,99.94776,96.28509,99.33325,99.64104,98.37616,97.89671,99.76582,99.24648,100.9024,99.24258,99.74182,97.89169,98.00591,100.0803,99.17466,99.19547
2009-06-01,97.95326,98.494204789789,95.74565,98.05721,98.16766,98.453,96.76475,98.2198,99.70036,100.1805,96.50157,99.46812,99.93222,98.80444,98.54604,100.339,99.74461,101.0021,99.57649,99.73827,98.30508,98.58769,101.0017,99.89902,99.67181
2009-07-01,97.90809,98.8562369708712,95.9803,98.51521,98.66412,98.58228,97.27396,98.61913,99.8583,100.4446,96.57497,99.58208,100.163,99.25965,99.29991,100.8973,100.0474,101.1061,99.71137,99.64066,98.07418,99.05057,101.6646,100.7203,100.2124
2009-08-01,97.95174,99.2655332774158,95.77423,99.00284,99.17582,98.70562,97.48453,99.16122,100.0815,100.7133,96.68897,99.79962,100.4565,99.71265,99.91621,101.4592,100.2717,101.1553,99.92099,99.68344,97.69428,99.33977,102.2445,101.3965,100.7239
2009-09-01,98.1294,99.5254830133674,95.51168,99.67613,99.56067,99.1237,97.50093,99.83233,100.2416,100.9783,96.92957,100.2167,100.6479,99.99074,100.2719,101.8533,100.5422,101.2159,99.90261,99.61372,97.34933,99.48415,102.5799,101.8728,101.0778
2009-10-01,98.15902,99.5712482928702,95.32366,100.0935,99.72952,99.57101,97.53993,100.5115,100.3471,101.2528,97.08829,100.5869,100.6931,100.1203,100.1388,102.0523,100.767,101.2019,99.85391,99.60302,96.91924,99.52654,102.7325,102.0494,101.1594
2009-11-01,98.17303,99.5722604737105,95.35281,100.2299,99.68405,99.90662,97.66207,101.0427,100.5715,101.415,97.05031,100.3857,100.6527,100.1843,99.76887,102.0493,100.93,101.1672,99.80659,99.73125,96.5484,99.48909,102.5765,101.9693,101.0747
2009-12-01,98.34699,99.81849622075,95.46755,100.2612,99.61685,100.0101,97.87273,101.299,100.7713,101.232,97.1154,99.80064,100.4514,100.277,99.40009,101.9032,101.241,101.2368,99.92408,99.65036,96.51701,99.44068,102.3575,101.8636,100.9357
2010-01-01,98.50824,100.190897995592,95.69084,100.4275,99.515,99.92117,97.8599,101.3951,100.8407,100.7683,97.4239,99.09468,100.3085,100.322,99.17541,101.823,101.5976,101.3716,100.0716,99.56241,96.86688,99.53438,102.1816,101.8991,100.8117
2010-02-01,98.56321,100.262482555145,95.88311,100.5484,99.5539,99.57775,97.56811,101.46,100.6845,100.2425,97.64337,98.26981,100.2376,100.25,98.88406,101.9614,101.9122,101.4649,100.2174,99.6714,97.58186,99.69907,102.0133,101.8411,100.7347
2010-03-01,98.56012,100.217153649708,96.09846,100.4615,99.75724,99.16901,97.21124,101.5718,100.41,99.92088,97.75207,97.40192,100.3062,100.0555,98.55885,102.0883,101.9802,101.4563,100.3683,99.88073,98.38696,99.87508,101.9249,101.6823,100.7375
2010-04-01,98.53974,100.030572242969,96.40542,100.2039,99.95805,98.81863,96.83582,101.7222,100.0774,99.69346,97.9352,96.72344,100.3563,99.93655,98.23811,102.1576,101.8411,101.4253,100.4239,100.053,99.00183,100.0141,101.9098,101.3687,100.8442
2010-05-01,98.53848,99.8703806209149,96.82053,99.84649,99.97967,98.492,96.31354,101.8788,99.96027,99.31361,98.21152,96.17149,100.2472,99.81209,97.8792,102.1254,101.5973,101.2682,100.3782,100.1044,99.41599,100.0955,101.9565,100.9582,100.9814
2010-06-01,98.44367,99.6107481978856,97.18178,99.52554,100.2034,98.34652,95.94091,102.0083,99.98145,98.97868,98.3992,95.95643,100.3318,99.91482,97.71845,102.1256,101.6664,101.102,100.2643,100.1143,99.6836,100.1241,102.0188,100.8235,101.0515
2010-07-01,98.15993,99.3474583493466,97.43535,99.2457,100.7017,98.451,96.06485,102.0939,100.0616,98.86812,98.36872,96.05527,100.5717,100.2385,97.7086,102.122,101.937,101.1525,100.262,99.94881,99.80743,100.0766,101.9844,101.1763,100.976
2010-08-01,97.98689,99.189381196566,97.78403,99.04993,101.1871,98.69351,96.58661,102.1035,100.1704,98.96261,97.95461,96.15189,100.8423,100.6047,97.67957,102.1795,102.2244,101.152,100.0238,99.64095,99.99261,99.95497,101.8488,101.5371,100.8061
2010-09-01,97.93621,99.1517663246686,98.23815,98.6948,101.5321,98.91456,96.97798,102.0011,100.1882,99.07311,97.30012,95.99174,100.9855,100.8297,97.26985,102.2232,102.3001,101.1611,99.75539,99.31779,100.3367,99.83427,101.7503,101.6011,100.5939
2010-10-01,98.0344,99.2539122402491,98.54598,98.37521,101.7264,99.16619,97.02046,101.8348,100.2029,99.09937,96.51044,95.75268,101.0453,100.8157,96.24969,102.1172,101.9803,101.1744,99.56244,99.03092,100.5698,99.81947,101.7646,101.5423,100.3587
2010-11-01,98.29088,99.4359658537398,98.65463,98.07201,101.8575,99.30613,96.83426,101.6544,100.2018,99.1366,95.92665,95.47652,101.0085,100.6134,95.59731,102.0268,101.4621,101.1737,99.44872,98.9278,100.8655,99.89174,101.8559,101.2849,100.095
2010-12-01,98.54091,99.6077958009433,98.68964,97.77092,101.8597,99.06297,96.58353,101.4928,100.2026,99.15054,95.65813,95.21188,100.8219,100.4535,95.51949,101.983,100.9308,101.0528,99.42621,98.80106,101.086,99.95073,101.7887,101.0049,99.78051
2011-01-01,98.64883,99.8369359600269,98.76039,97.36269,101.8051,98.6883,96.52259,101.3612,100.3841,98.88601,95.76933,95.29028,100.605,100.4064,95.65296,101.9992,100.8153,100.9083,99.35907,98.69055,101.3435,99.87949,101.4947,100.723,99.4121
2011-02-01,98.59994,99.9351247252594,98.83768,97.12045,101.7286,98.38145,96.68609,101.2706,100.4927,98.6131,96.20079,95.51868,100.5053,100.3565,95.86765,101.8987,100.8191,100.8079,99.04839,98.51117,101.6675,99.54037,100.9776,100.5846,99.09293
2011-03-01,98.35714,99.8860985248203,98.72322,96.97465,101.6059,98.16242,96.83798,101.2222,100.456,98.33284,96.82352,95.60958,100.3303,100.2521,95.81956,101.6509,100.7482,100.7895,98.58985,98.18504,101.8595,98.90112,100.3848,100.4767,98.99296
2011-04-01,98.29892,99.8606674880329,98.52611,97.00706,101.5066,98.07323,97.00849,101.1579,100.3325,98.10448,97.13976,95.51627,100.2515,100.1388,95.65746,101.4172,100.5074,100.8377,98.37311,97.97275,101.988,98.23683,100.1997,100.3879,99.26028
2011-05-01,98.28327,99.7447252774005,98.54826,97.36995,101.4671,98.10641,97.28619,100.992,100.1598,98.02701,97.23191,95.25947,100.2584,100.0095,95.71816,101.2026,99.98411,100.86,98.64813,97.75818,102.1597,98.02821,100.2511,100.184,99.71322
2011-06-01,97.97703,99.5346772558782,98.78038,97.39727,101.4557,98.08308,97.45135,100.6592,99.96255,98.11465,97.18163,94.92436,100.1983,99.95179,95.8259,100.8995,99.21329,100.7637,98.95343,97.60796,102.3907,98.17141,100.2089,99.80777,100.1259
2011-07-01,97.40202,99.2570576898217,98.94747,97.10565,101.2962,97.96291,97.4268,100.2646,99.67966,98.02129,97.12647,94.84872,100.1005,99.80322,95.83948,100.3934,98.52625,100.4954,99.23129,97.68224,102.2116,98.46101,100.0655,99.37168,100.3285
2011-08-01,96.91122,98.9444979525412,98.89198,96.66331,100.9683,97.68269,97.16879,99.95062,99.12973,97.84885,97.22758,94.94073,100.0028,99.49671,95.68167,99.75806,97.85794,100.1997,99.29418,97.71249,101.7773,98.72131,99.83789,99.202,100.3471
2011-09-01,96.84426,98.7472249302584,98.76952,96.27867,100.7091,97.56694,96.94371,99.82657,98.51101,97.6705,97.44352,94.74094,99.95193,99.05683,95.30614,99.32756,97.39664,99.96888,99.31473,97.5997,101.4499,98.95585,99.76992,99.38837,100.2018
2011-10-01,97.07516,98.6339928490371,98.70577,96.03825,100.5145,97.55197,96.85763,99.81731,98.06922,97.54018,97.64425,94.1962,99.94491,98.68616,94.87482,99.1654,97.16422,99.55769,99.18174,97.29729,101.0787,99.11446,99.89432,99.62115,99.88744
2011-11-01,97.51543,98.6195601446503,98.66425,96.06461,100.4952,97.38087,96.96919,99.83302,97.93531,97.58946,97.37866,93.83202,99.72696,98.52805,94.4864,99.16959,97.13981,99.2159,98.81168,96.75045,101.0724,99.21555,99.99715,99.78056,99.51913
2011-12-01,98.06004,98.5758830695748,98.72672,96.25303,100.6093,97.30495,96.81538,99.82404,97.8442,97.42487,96.86494,93.70272,99.46098,98.49539,94.31365,99.37047,97.45464,99.20738,98.36469,96.48047,101.2801,99.32465,99.8632,99.70399,99.22711
2012-01-01,98.52432,98.6769532230303,99.08919,96.54737,100.7016,97.51556,96.25255,99.81102,97.8905,97.30032,96.71022,93.70058,99.18552,98.61511,94.4232,99.73664,98.15391,99.46735,98.30334,96.50468,101.482,99.42599,99.8241,99.69137,99.10532
2012-02-01,98.78316,98.8383976784063,99.43575,96.62575,100.7347,97.98243,95.63839,99.84185,98.02676,97.35861,96.88583,93.61646,99.11964,98.73907,94.69349,100.0555,98.84442,99.88056,98.32496,96.54125,101.5545,99.47792,100.0342,99.69532,99.08373
2012-03-01,98.9079,98.9864059602924,99.6714,96.48772,100.7549,98.53339,95.04965,99.95277,98.0894,97.15871,97.2128,93.71922,99.39278,98.91532,94.96002,100.4076,99.23336,100.2496,98.35664,96.33218,101.3422,99.50378,100.3174,99.55537,99.07771
2012-04-01,98.94286,99.0171009786308,99.91843,96.35075,100.7819,98.88926,94.6161,100.0856,98.15421,96.45905,97.43449,93.9464,99.74033,99.19645,95.17644,100.604,99.45074,100.3379,98.32619,96.23573,100.9986,99.51244,100.5636,99.43723,99.03694
2012-05-01,98.8867,99.0487317248992,99.97734,96.36002,100.7697,99.06328,94.35273,100.1556,98.06874,95.93335,97.65055,94.29629,99.91261,99.29401,95.42247,100.5932,99.17271,100.2269,98.29646,96.26414,100.976,99.52742,100.5342,99.41872,98.97902
2012-06-01,98.68109,98.9756753519117,99.9544,96.52392,100.6943,98.87328,94.17294,100.0979,98.11059,95.83395,97.94637,94.7382,100.0288,99.27934,95.58945,100.4821,98.37973,100.1656,98.35046,96.61387,100.9721,99.52325,100.2223,99.49712,98.94775
2012-07-01,98.60864,98.9729247189408,100.0378,96.78032,100.509,98.40134,93.67554,99.97638,98.4221,96.11027,98.30933,95.0963,100.0347,99.23206,95.56568,100.4106,97.70948,100.225,98.55892,97.02982,100.8737,99.52034,99.94151,99.60764,98.98875
2012-08-01,98.77948,99.0556793590024,100.0115,96.88307,100.2959,97.94609,93.08119,99.87849,98.60698,96.4268,98.29994,95.14378,99.95615,99.08543,95.26543,100.2565,97.41164,100.2141,98.61499,97.27997,100.5379,99.53421,99.77996,99.65589,99.09841
2012-09-01,99.09757,99.23311534894,99.88814,96.85086,100.1445,97.54423,93.02919,99.87482,98.61913,96.48405,97.91303,94.79465,99.75748,98.99535,94.59389,100.005,97.49279,100.1807,98.45581,97.10815,100.1447,99.52354,99.68835,99.73975,99.2848
2012-10-01,99.32568,99.3048152798338,100.0297,96.93995,100.1147,97.37292,93.26643,99.95423,98.37519,96.43509,97.55408,94.3999,99.43909,99.02979,93.9632,99.79449,97.71422,100.1529,98.22719,96.76492,99.89798,99.51353,99.701,99.87944,99.55997
2012-11-01,99.23881,99.2949601766069,100.2733,97.24828,100.1765,97.38606,93.45592,100.1102,97.97392,96.23099,97.26807,94.20316,99.13878,99.02191,93.74829,99.70685,98.07347,100.2342,98.04851,96.5936,100.1646,99.57906,99.74622,100.0446,99.85558
2012-12-01,98.90295,99.2824670632895,100.6021,97.32408,100.2789,97.40629,93.64016,100.3438,97.79539,96.07703,96.96614,94.19922,99.0604,99.1282,93.85894,99.70684,98.43285,100.1756,97.97163,96.61429,100.5148,99.79987,99.82605,100.1252,100.085
2013-01-01,98.77381,99.3353344472864,100.7122,97.31844,100.4413,97.34954,94.02351,100.5904,97.78882,96.12095,97.02592,94.39961,99.209,99.31145,94.11155,100.0009,98.91051,100.144,97.99356,96.86871,100.916,100.2225,100.0006,100.3206,100.1849
2013-02-01,98.8774,99.2966065774276,100.4926,97.27979,100.5744,97.25758,94.3117,100.767,97.69444,96.28111,97.05486,94.60284,99.37171,99.4715,94.41254,100.2509,99.33355,100.2214,98.11259,97.46459,101.1918,100.5846,100.1455,100.6157,100.2232
2013-03-01,99.04517,99.2072166561933,100.189,97.38625,100.6448,97.09077,94.58936,100.8058,97.88886,96.44694,97.0713,94.71631,99.41746,99.48212,94.50574,100.4728,99.36051,100.2494,98.22337,97.88742,101.4149,100.7976,100.2803,100.6963,100.2875
2013-04-01,99.25853,99.1408387399933,99.88263,97.58126,100.6755,96.89919,94.77969,100.759,98.23574,96.75312,97.09498,94.8143,99.52398,99.4034,94.5733,100.5432,99.10889,100.2709,98.39208,98.11829,101.6942,100.8598,100.3349,100.4298,100.4349
2013-05-01,99.59885,99.2630738128177,99.62012,97.92049,100.6958,96.69903,95.01126,100.6851,98.41197,97.00656,97.34564,94.9558,99.64484,99.33569,94.63271,100.4923,98.90309,100.3769,98.55894,98.36291,102.0158,100.8071,100.4436,100.1164,100.6158
2013-06-01,99.7748,99.4447699919021,99.50671,98.47762,100.729,96.7962,95.5398,100.6215,98.35621,97.33047,97.77274,94.88025,99.75376,99.2782,94.86132,100.5151,98.81316,100.6441,98.90899,98.56049,102.1534,100.6515,100.5208,100.0916,100.7543
2013-07-01,99.73689,99.6154980511259,99.73236,99.25689,100.7723,97.24719,96.26441,100.5835,98.324,97.47647,98.1356,94.77341,99.95758,99.33219,95.22331,100.6695,98.67303,100.8418,99.24875,98.85492,102.173,100.5433,100.522,100.2634,100.7945
2013-08-01,99.45435,99.8310369828828,99.79366,99.76202,100.8213,97.78839,96.87152,100.5896,98.48077,97.58673,98.53584,94.71049,100.4458,99.55531,95.73119,100.7182,98.6207,101.0363,99.44462,99.2454,101.977,100.5151,100.485,100.5805,100.7892
2013-09-01,99.07097,100.027136320703,99.42664,99.95473,100.9231,98.12425,97.31519,100.6592,98.76051,97.66788,98.95523,94.80424,101.0334,99.82291,96.06417,100.7062,98.67554,101.1856,99.51892,99.5523,101.7616,100.5352,100.4843,100.8604,100.8134
2013-10-01,98.83395,100.000302215179,98.84576,99.92602,101.0497,98.15186,97.4062,100.7682,99.20071,97.50784,99.15329,95.03421,101.4523,99.96051,96.19748,100.831,98.79061,101.2561,99.43322,99.72085,101.8945,100.3434,100.6977,100.9157,100.9217
2013-11-01,98.93504,99.8006731216152,98.18541,99.90483,101.2084,97.9682,97.51721,100.8929,99.70598,97.49071,99.20731,95.19423,101.6793,99.9163,96.38301,101.0476,98.9855,101.2186,99.42907,99.77459,102.0516,100.1721,100.919,100.8281,101.0778
2013-12-01,99.24061,99.5625288930309,97.60773,100.161,101.3722,97.94826,97.70714,101.0145,100.0851,97.48067,99.46327,95.36347,101.7322,99.67442,96.72196,101.1068,99.19367,101.1848,99.49119,99.73357,101.7825,99.89519,101.0691,100.5605,101.2299
2014-01-01,99.41454,99.5377987136288,97.22523,100.6232,101.5134,98.03093,98.00249,101.1088,100.4133,97.57222,99.67117,95.59529,101.676,99.50227,97.07734,101.0432,99.36769,101.1343,99.49689,99.88603,101.3368,99.52866,101.1969,100.2668,101.3391
2014-02-01,99.48507,99.7150264583538,97.40232,100.9757,101.5744,98.10863,98.26346,101.1385,100.6535,97.96446,99.80435,95.98161,101.5122,99.41362,97.40157,100.8992,99.27112,101.0309,99.56892,100.1786,101.1722,99.1508,101.2256,100.0046,101.4119
2014-03-01,99.51752,99.9271614531509,97.81383,101.3042,101.5765,98.12945,98.58909,101.0731,100.7905,98.62517,99.81853,96.54485,101.2342,99.37466,97.636,100.8158,99.01725,100.9977,99.73775,100.5845,101.5743,98.91194,101.1946,99.80804,101.4537
2014-04-01,99.591,100.029225936933,98.11049,101.5671,101.5967,98.01938,98.8602,100.9738,100.793,99.27867,99.75024,97.01657,101.0505,99.34183,97.77882,100.8242,98.79057,101.0471,99.91113,100.9193,102.0909,98.94579,101.0831,99.61749,101.4584
2014-05-01,99.5773,99.9957695029056,98.18436,101.7205,101.6315,97.8728,99.17027,100.9169,100.7669,99.61394,99.57028,97.40144,101.0186,99.35152,97.94465,100.902,98.8755,101.2802,100.1409,101.0646,102.1146,99.22411,100.915,99.36501,101.4295
2014-06-01,99.55072,99.9396200002889,98.09652,101.8074,101.6152,97.77207,99.49834,100.9531,100.7055,99.41846,99.7318,97.69799,101.0541,99.43447,98.10416,100.9372,98.98268,101.588,100.2007,101.1314,101.8895,99.55025,100.8703,99.27589,101.356
2014-07-01,99.54248,99.9112601584292,98.02299,101.8052,101.5001,97.80212,99.6511,101.0222,100.5747,98.92175,100.2087,97.80235,101.0012,99.45367,98.3299,100.8682,98.72675,101.8129,100.1031,101.0553,101.7259,99.74742,100.8468,99.3455,101.2215
2014-08-01,99.63799,99.9172222759092,98.1684,101.7895,101.2732,97.80795,99.74745,101.0347,100.3883,98.50208,100.5658,97.62418,100.7724,99.44467,98.51917,100.6751,98.00694,101.8348,100.1021,101.0281,101.6536,99.71674,100.8893,99.42841,101.0581
2014-09-01,99.84365,99.857836520462,98.45313,101.6351,101.1093,97.78699,99.70148,100.9199,100.2807,98.34151,100.7889,97.42213,100.48,99.44398,98.77608,100.4487,97.5256,101.6989,100.1475,101.1618,101.5542,99.54192,100.858,99.39036,100.9043
2014-10-01,100.1328,99.7553486302649,98.66074,101.56,101.0795,97.88334,99.60244,100.7303,100.2747,98.22118,100.7949,97.55592,100.1187,99.5489,98.92819,100.1501,97.55717,101.6353,100.301,101.5161,101.2648,99.32784,100.6672,99.35777,100.7922
2014-11-01,100.4875,99.7679998947897,98.82251,101.5244,101.1225,98.1182,99.67667,100.5363,100.2436,98.14339,100.8712,97.7261,99.8385,99.68116,98.97535,99.97257,97.82913,101.593,100.4,101.8774,100.9636,99.18331,100.4351,99.3126,100.7249
2014-12-01,100.8809,99.9225179169311,98.80676,101.6585,101.267,98.47842,100.2185,100.395,100.2505,98.20756,101.1396,97.81625,99.87772,99.63443,99.21214,100.016,98.24092,101.6567,100.3607,102.0774,100.6967,99.21556,100.2896,99.2357,100.7137
2015-01-01,101.1459,99.9882009208485,98.76551,101.9452,101.4539,98.86644,100.9837,100.3242,100.3619,98.71519,101.464,98.25897,100.1996,99.55145,99.61209,100.0852,98.77944,101.7569,100.2661,102.0656,100.426,99.37292,100.2903,99.37363,100.7708
2015-02-01,101.1482,99.8962728266668,98.82629,102.2124,101.6227,99.24167,101.5721,100.3535,100.4969,99.5627,101.7273,99.06589,100.5312,99.56453,99.88504,100.1074,99.33244,101.9174,100.3637,101.9259,100.1368,99.63211,100.3365,99.65068,100.8466
2015-03-01,101.0514,99.8978521859411,98.84583,102.3998,101.7546,99.44373,102.0077,100.5052,100.7055,100.0867,101.9048,99.42624,100.7043,99.70916,100.0182,100.1715,99.71268,102.1134,100.558,101.9758,99.85498,99.84087,100.3744,99.75266,100.8741
2015-04-01,100.9965,99.7516834671649,98.69234,102.393,101.8005,99.4509,102.1784,100.6753,100.8316,100.1443,101.9655,99.0306,100.8106,99.82631,100.0228,100.2076,100.0055,102.1114,100.7906,102.103,99.77747,99.95273,100.4394,99.73615,100.7953
2015-05-01,100.9159,99.7373462503619,98.5918,102.2641,101.7598,99.28361,102.0723,100.7229,100.9405,99.96887,102.0428,98.45293,100.8731,99.80721,99.99706,100.2756,100.0382,101.9577,100.8249,102.2144,99.79192,99.95552,100.3662,99.70496,100.6353
2015-06-01,100.93,99.7141504952912,98.55807,102.4043,101.654,99.15571,101.916,100.5411,101.0195,99.78712,102.208,97.73157,100.7981,99.7301,100.0039,100.2845,99.68789,101.7312,100.6776,102.196,99.80831,99.92416,100.1241,99.49422,100.4169
2015-07-01,100.815,99.5381676288322,98.3719,102.4944,101.5096,99.14012,101.8878,100.2505,101.0567,99.72266,102.3267,96.87827,100.6246,99.67622,100.0576,100.2504,99.22378,101.5311,100.5221,102.0832,99.49056,99.88058,100.0819,99.36641,100.1553
2015-08-01,100.625,99.318988744993,98.24351,102.4728,101.3296,99.32314,102.0221,100.009,101.0779,100.1136,102.4562,96.03591,100.4236,99.67145,100.1755,100.1245,98.64443,101.3098,100.4414,102.058,99.06547,99.88007,100.2144,99.44645,99.91248
2015-09-01,100.4538,99.2654984974921,98.29453,102.3947,101.1035,99.55598,102.2939,99.92995,101.0514,100.7627,102.6608,95.67195,100.3163,99.60472,100.1871,99.82735,98.10448,101.093,100.4389,102.149,99.06905,99.89014,100.4262,99.51714,99.77573
2015-10-01,100.4831,99.3734980744292,98.46208,102.3786,100.9294,99.74706,102.6237,99.95221,101.0117,101.306,102.9153,95.74372,100.3431,99.50375,100.0674,99.53735,97.93118,101.0359,100.6637,102.3653,99.91455,99.9831,100.611,99.71473,99.81855
2015-11-01,100.5999,99.374495039435,98.57848,102.4323,100.9135,99.86666,102.9151,99.99249,100.999,101.5693,103.0822,95.86993,100.4349,99.53399,99.96438,99.41864,98.18888,101.0791,100.9362,102.5406,101.0635,100.0791,100.6027,99.90419,99.95488
2015-12-01,100.6973,99.0062359930811,98.56422,102.6198,101.0177,99.88801,103.0323,99.99709,100.911,101.4855,103.1206,96.05618,100.542,99.60861,100.142,99.55833,98.47722,101.0267,101.1043,102.6376,101.4816,100.0726,100.3607,99.92487,100.0806
2016-01-01,100.7104,98.6318581685704,98.46676,102.6305,101.0754,99.82597,102.7052,99.97537,100.7615,101.3476,103.0516,96.04644,100.5037,99.76465,100.3385,99.73277,98.91145,100.8354,101.1234,102.7024,101.3155,99.9561,100.0664,99.84422,100.1215
2016-02-01,100.673,98.6416831886945,98.24811,102.4473,101.0909,99.58377,102.2813,99.95153,100.5366,101.2134,102.8535,95.97527,100.3498,99.91901,100.3141,99.86448,99.04623,100.7493,101.1377,102.6376,100.966,99.79889,99.89243,99.82626,100.0921
2016-03-01,100.633,98.9658300072987,98.02908,102.2359,101.124,99.35822,101.8468,99.94265,100.4316,101.0168,102.5642,95.88272,100.1641,100.0342,100.3405,99.98324,99.1672,100.7241,101.2948,102.5714,100.8108,99.7815,99.91199,99.76911,100.0111
2016-04-01,100.6551,99.3462755985654,97.91471,102.0236,101.2168,99.30104,101.5676,99.93893,100.4825,100.81,102.4132,95.86799,100.0629,100.0992,100.3631,99.98597,99.4809,100.7619,101.4826,102.532,100.8544,99.80393,99.9622,99.76615,99.88842
2016-05-01,100.7778,99.6892338409874,97.92435,101.7852,101.3031,99.34846,101.3945,99.92348,100.5698,100.5533,102.4323,96.05822,100.0685,100.1839,100.3271,99.95188,99.88124,100.7292,101.5455,102.4919,100.9161,99.85983,99.93522,99.94147,99.76226
