date,global_cci,cci_AUS,cci_AUT,cci_BEL,cci_CAN,cci_CHE,cci_CZE,cci_DEU,cci_DNK,cci_ESP,cci_FIN,cci_FRA,cci_GBR,cci_GRC,cci_IRL,cci_ITA,cci_JPN,cci_KOR,cci_MEX,cci_NLD,cci_NZL,cci_POL,cci_PRT,cci_SWE,cci_TUR,cci_USA
1997-10-31,101.4532,100.2902,99.35606,99.7494,100.611424648345,100.3953,96.1888,98.92777,100.9979,102.559,101.8778,100.7721,103.013,102.3835,103.8471,101.7948,98.90074,,,101.9583,99.97588,,102.6388,100.2122,,102.3361
1997-11-30,101.4067,100.3762,99.38199,99.7216,100.381844480787,100.4315,96.06724,98.95181,100.9973,102.6368,101.8407,100.5942,102.8688,102.2827,103.9163,101.8263,98.71484,,,101.9329,99.91651,,102.6238,100.3344,,102.3177
1997-12-31,101.3741,100.4105,99.41515,99.80905,100.458364202116,100.4151,95.99076,98.92399,101.0355,102.7744,101.7195,100.4027,102.7295,102.0345,103.7837,101.8141,98.65914,,,101.9319,99.82358,,102.5414,100.3247,,102.2861
1998-01-31,101.4313,100.5578,99.56068,100.1531,100.743508166148,100.3928,95.93504,98.91016,101.046,102.9175,101.5766,100.2568,102.5588,101.7383,103.535,101.9367,98.63726,,,101.9504,99.66673,,102.4507,100.2463,,102.4385
1998-02-28,101.5145,100.5942,99.82777,100.6108,100.888999552068,100.4212,96.02299,98.97355,101.0337,103.018,101.5361,100.3813,102.5548,101.5283,103.4105,101.9994,98.58878,,,101.9761,99.45528,,102.4058,100.0034,,102.6015
1998-03-31,101.5501,100.4242,100.018,100.8976,100.804326897195,100.5486,96.34182,99.16932,101.1475,103.0594,101.6633,100.6261,102.6409,101.1821,103.3426,102.017,98.51107,,,102.0583,99.19115,,102.4482,99.90755,,102.6091
1998-04-30,101.5586,100.2661,100.0847,101.0462,100.511252711053,100.7478,96.89847,99.34677,101.0494,103.068,101.781,100.7907,102.6962,101.032,103.2453,102.0702,98.41639,,,102.0647,98.87639,,102.4951,99.97112,,102.5876
1998-05-31,101.5227,100.0461,100.0949,101.0804,100.228486130253,100.9938,97.3008,99.56837,100.7137,103.0999,101.8669,100.96,102.5453,101.3076,103.1153,102.0702,98.31802,,,102.12,98.5733,,102.5317,100.0307,,102.4888
1998-06-30,101.4576,99.77818,100.0276,100.9836,99.8978946028285,101.271,97.56761,99.89385,100.2341,103.12,101.8988,101.1286,102.1041,101.6672,103.1132,101.9506,98.23357,,,102.0934,98.37807,,102.5457,99.95455,,102.3699
1998-07-31,101.4015,99.78439,99.98327,100.8007,99.4672704690425,101.533,97.7914,100.2547,99.84871,103.1664,101.8055,101.4013,101.5565,101.9947,103.1801,101.8298,98.19173,,,101.9911,98.3826,,102.4896,100.0711,,102.234
1998-08-31,101.3353,99.85427,99.99721,100.6184,99.2209224888078,101.7122,97.87157,100.436,99.77658,103.3024,101.4361,101.6131,101.1651,102.1084,103.255,101.8047,98.22541,,,101.7092,98.52858,,102.3657,100.1605,,102.042
1998-09-30,101.2831,99.90373,100.0503,100.4751,99.1577241799688,101.7445,97.83291,100.5805,99.81456,103.4857,100.8771,101.6901,101.0641,102.1487,103.3569,102.0178,98.32196,,,101.3373,98.77159,,102.2226,100.2327,,101.8018
1998-10-31,101.2886,100.0159,100.1394,100.3872,99.2374617985368,101.6765,97.68038,100.7378,99.78292,103.6852,100.5602,101.5962,101.0958,102.2164,103.3938,102.3286,98.48105,,,101.0796,99.10374,,102.1032,100.2757,,101.666
1998-11-30,101.3938,100.2808,100.1907,100.4535,99.4440326475285,101.5481,97.52457,100.778,99.6534,103.837,100.6202,101.4148,101.315,102.3057,103.4748,102.5628,98.70956,,,101.0482,99.47933,,102.0894,100.2646,,101.7593
1998-12-31,101.506,100.6834,100.1569,100.7289,99.8754261671456,101.3742,97.30032,100.6953,99.37326,103.8415,100.8371,101.2836,101.5039,102.3868,103.5089,102.6622,98.95399,98.93985,,101.0433,99.85915,,102.2258,100.0914,,101.9019
1999-01-31,101.6554,101.2816,100.1515,100.9824,100.537153085783,101.1871,96.92254,100.606,99.30614,103.7482,100.8757,101.2598,101.7591,102.4275,103.3885,102.6687,99.14638,99.29426,,100.9754,100.2114,,102.4157,100.0642,,102.1411
1999-02-28,101.7519,101.5822,100.1281,101.0064,100.910851900412,101.0203,96.57558,100.5052,99.39183,103.6103,100.8195,101.2135,102.1006,102.4624,103.2868,102.4067,99.23427,99.65509,,100.8988,100.5085,,102.4803,100.0498,,102.3489
1999-03-31,101.746,101.6046,100.1725,100.9481,100.981802986069,100.9045,96.37511,100.2976,99.56617,103.4385,100.9443,101.0889,102.3935,102.5391,103.3478,101.993,99.26278,100.0063,,100.8774,100.6961,,102.4011,100.1249,,102.3841
1999-04-30,101.7227,101.5804,100.3408,100.8175,100.865229781226,100.8438,96.43304,100.0721,99.71679,103.2825,101.212,101.0037,102.5099,102.7655,103.4236,101.6647,99.28671,100.407,,100.9745,100.718,,102.3328,100.2922,,102.3793
1999-05-31,101.7414,101.4877,100.4958,100.546,100.735347702133,100.8618,96.51566,99.92445,99.88219,103.2632,101.5202,101.0566,102.515,102.9306,103.5269,101.5947,99.34204,100.8475,,101.1004,100.6497,,102.3302,100.5676,,102.4228
1999-06-30,101.7849,101.2969,100.5794,100.2141,100.609195469609,100.9922,96.74504,99.8756,100.2048,103.3917,101.698,101.2544,102.5247,102.9931,103.639,101.7864,99.422,101.1888,,101.2479,100.575,,102.3964,100.8677,,102.4339
1999-07-31,101.8196,101.1741,100.762,100.2451,100.476517188134,101.1912,96.71368,99.92336,100.6205,103.5333,101.6475,101.5382,102.5501,102.9439,103.7554,101.899,99.51318,101.447,,101.4247,100.5519,,102.4858,101.0864,,102.3785
1999-08-31,101.8598,101.1181,100.9864,100.5288,100.425914578375,101.4212,96.55676,99.9759,100.9713,103.6429,101.5413,101.7966,102.6135,102.9493,103.8236,101.9791,99.60709,101.6295,,101.6789,100.5857,,102.5162,101.392,,102.317
1999-09-30,101.9244,101.1938,101.1072,100.936,100.463078810147,101.6662,96.67978,100.0537,100.7978,103.7353,101.535,102.0043,102.622,103.1946,103.8913,102.1033,99.70045,101.7576,,101.9661,100.6871,,102.5146,101.6284,,102.3068
1999-10-31,101.9962,101.2561,101.1235,101.3469,100.561393112178,101.9156,97.22134,100.1795,100.4811,103.8601,101.6491,102.1228,102.7327,103.5349,104.0213,102.3257,99.79272,101.8179,,102.1983,100.8738,,102.5282,101.6874,,102.2862
1999-11-30,102.0922,101.2064,101.0238,101.7697,100.624768540333,102.1609,97.64807,100.3003,100.2138,103.8409,101.7745,102.1559,102.8653,103.8132,104.0423,102.5266,99.88423,101.7811,,102.2322,101.1044,,102.4494,101.7066,,102.4039
1999-12-31,102.1943,101.0407,100.7871,102.0862,100.650527285383,102.3881,97.92682,100.431,100.0466,103.767,101.9714,102.0842,103.0955,104.0424,103.9647,102.7599,99.97546,101.6164,,102.2579,101.3267,,102.3943,101.7932,,102.5672
2000-01-31,102.3032,100.9001,100.4485,102.3102,100.666027244853,102.573,97.98952,100.552,99.98997,103.8446,102.1563,101.9908,103.0937,104.1688,103.8437,102.9708,100.0669,101.3577,,102.2887,101.4833,,102.35,101.9237,,102.7963
2000-02-29,102.3116,100.4603,100.0823,102.2525,100.702903277968,102.667,97.93161,100.6716,100.0564,103.994,102.2054,101.9742,102.8272,104.1857,103.675,102.8985,100.1593,101.1499,,102.2793,101.5237,,102.2103,101.9655,,102.8489
2000-03-31,102.2643,100.0697,100.0383,102.134,100.798468460955,102.6234,97.90603,100.7426,100.1932,104.0527,102.032,102.0836,102.4862,104.1729,103.5983,102.7069,100.2539,100.9601,,102.2835,101.3419,,101.9183,102.0073,,102.7685
2000-04-30,102.245,99.7485,100.1405,101.9815,100.958838053933,102.5161,98.09432,100.7929,100.4022,103.934,101.8004,102.2295,102.272,104.2927,103.6031,102.5408,100.3513,100.8004,,102.2608,100.831,,101.488,101.9652,,102.7501
2000-05-31,102.236,99.69037,100.2725,101.9799,101.063364317921,102.4311,98.32001,100.8737,100.5617,103.7361,101.6862,102.3125,102.2088,104.2534,103.5062,102.3921,100.4483,100.6664,,102.2027,100.158,,101.257,101.8661,,102.7249
2000-06-30,102.2068,100.0295,100.3094,102.0784,101.103478883784,102.423,98.44608,100.7975,100.6533,103.6093,101.6207,102.3406,102.1562,104.0002,103.4593,102.4011,100.5324,100.6521,,102.1549,99.52636,,101.1411,101.781,,102.6267
2000-07-31,102.2006,100.5665,100.3072,102.2074,101.078166488244,102.4477,98.51803,100.7882,100.6643,103.505,101.5169,102.2942,102.125,103.6586,103.4671,102.4899,100.5756,100.5812,,102.0734,99.09975,,101.0999,101.708,,102.5935
2000-08-31,102.1426,100.7615,100.246,102.3549,100.95385040802,102.438,98.7029,100.7108,100.7038,103.3025,101.2233,102.0712,102.1022,103.2789,103.4012,102.543,100.5423,100.184,,102.0601,98.88453,,100.9984,101.6834,,102.5589
2000-09-30,102.0203,100.4159,100.0491,102.4179,100.650395023368,102.3444,98.89194,100.4853,100.7633,102.9978,100.8521,101.903,102.0077,103.0675,103.174,102.5092,100.4375,99.33106,,102.097,98.92895,,100.8239,101.5575,,102.5094
2000-10-31,101.9294,100.0315,99.96583,102.6204,100.165421898308,102.2114,99.01467,100.3554,100.8642,102.8495,100.6979,102.0233,102.245,102.7223,103.0699,102.6462,100.2483,98.56378,,102.1612,99.31091,,100.6905,101.425,,102.4011
2000-11-30,101.8034,99.82681,100.1419,102.8071,99.8777651652752,102.1012,98.93658,100.423,100.6869,102.8992,100.8589,102.2553,102.4865,102.4276,103.0786,102.6593,99.95748,97.90548,,102.0865,99.86605,,100.5812,101.128,,102.1504
2000-12-31,101.6027,99.89909,100.0426,102.767,99.7956248781473,102.0565,98.81371,100.5278,100.6109,102.98,101.0905,102.525,102.7208,102.3189,103.1479,102.6771,99.64137,97.74722,,101.8755,100.4215,,100.541,100.7135,,101.624
2001-01-31,101.4062,99.98649,99.91907,102.4953,99.8442237452777,102.0399,99.17067,100.6217,100.4608,103.0586,101.1319,102.6291,102.8093,102.1875,102.9609,102.6412,99.39446,98.10075,,101.5422,100.8566,,100.609,100.2962,,101.1024
2001-02-28,101.2452,99.72794,99.9252,102.0771,99.9479474166232,101.996,99.72201,100.6257,100.2252,103.0426,100.8503,102.4675,102.8318,102.0558,102.7921,102.5872,99.27976,98.59395,,101.1935,101.163,,100.7612,99.95836,,100.7213
2001-03-31,101.1514,99.24053,100.0215,101.823,100.111564617719,101.8843,100.1432,100.586,99.87522,102.9258,100.4241,102.1495,102.8461,102.0341,102.5369,102.626,99.20975,99.06416,,100.9143,101.3154,,100.8227,99.70583,,100.5567
2001-04-30,101.0871,99.15653,100.0365,101.6739,100.316503478335,101.7403,100.2787,100.4195,99.7034,102.6649,100.1743,101.7602,102.7907,102.0396,102.4594,102.808,99.0611,99.47912,104.7304,100.7251,101.2713,,100.7662,99.50742,,100.5238
2001-05-31,101.0442,99.55956,100.0445,101.6108,100.357234331377,101.6029,100.1545,100.1078,100.0309,102.4914,100.0907,101.3348,102.7974,101.9699,102.5046,103.1655,98.74471,99.86626,104.0525,100.6013,101.1244,97.58542,100.6505,99.46629,,100.6463
2001-06-30,101.0064,100.1794,99.9444,101.5899,100.171292295179,101.4751,100.1679,99.74865,100.5078,102.3608,99.85607,101.0634,102.8694,101.9443,102.4089,103.5039,98.35426,100.0752,103.9543,100.4165,100.9681,97.58934,100.5795,99.47578,,100.7251
2001-07-31,100.9203,100.5429,99.72232,101.5078,99.7985464204658,101.2771,100.2577,99.50173,100.9684,102.2936,99.49304,100.8711,102.7986,101.9891,102.085,103.6414,98.02536,100.0414,104.4012,100.3265,100.8623,97.37901,100.6018,99.31496,,100.6393
2001-08-31,100.7329,100.5731,99.51805,101.2033,99.5671417265464,100.8744,100.3676,99.35291,100.871,102.338,99.22314,100.6634,102.4967,102.104,101.6845,103.5049,97.86849,99.81441,104.5156,100.2746,100.8095,97.08223,100.605,99.12711,,100.3387
2001-09-30,100.4837,100.4472,99.40685,100.734,99.5039382838153,100.1747,100.5515,99.30328,100.7462,102.3568,99.11717,100.5447,102.217,102.2727,101.4586,103.1553,97.8406,99.50216,103.7437,100.2695,100.8127,97.10949,100.4512,98.98407,,99.90548
2001-10-31,100.3649,100.2341,99.45139,100.2916,99.5659159076712,99.43128,100.821,99.22974,100.6964,102.3755,99.17751,100.6566,101.9752,102.3613,101.3981,102.7883,97.90193,99.57249,102.6898,100.2927,100.8822,97.57919,100.3059,99.12823,,99.74929
2001-11-30,100.4227,100.3522,99.62669,100.3197,99.7033776012482,99.01189,101.069,99.06922,100.8321,102.2552,99.40656,100.9002,102.1308,102.596,101.6569,102.5414,98.04391,99.96693,101.8186,100.5057,100.9843,97.77168,100.2633,99.49187,,99.89661
2001-12-31,100.5996,100.7862,99.80948,100.8068,99.998930661906,99.21294,101.2346,98.91137,101.0519,102.094,99.89643,101.1148,102.4707,102.8422,101.9679,102.6703,98.22787,100.4889,100.7085,100.8803,101.0865,97.61003,100.3343,100.014,,100.2531
2002-01-31,100.7593,101.3005,99.95841,101.375,100.530024987653,99.74886,101.3589,98.77483,101.1143,101.9271,100.4499,101.2304,102.6832,103.0707,102.0957,102.8729,98.42595,100.9717,99.30559,101.2309,101.1684,97.55053,100.4895,100.6836,,100.5978
2002-02-28,100.8767,101.5596,100.0159,101.7092,101.073400016487,100.2636,101.5059,98.68822,101.0405,101.8323,100.8783,101.2643,102.7986,102.9742,102.1208,102.9207,98.62011,101.3181,98.96419,101.2596,101.2336,97.5201,100.7052,101.3157,,100.8044
2002-03-31,100.9758,101.6113,100.0132,101.8261,101.458577300004,100.507,101.6816,98.65378,100.9477,101.7041,101.161,101.2584,102.8764,102.6184,102.1462,102.7549,98.78705,101.5213,99.36782,101.0876,101.2863,97.49456,100.8091,101.6409,,100.9911
2002-04-30,100.9996,101.4052,99.9959,101.7994,101.636113379275,100.5329,101.9911,98.59946,100.8537,101.6008,101.2795,101.2715,102.9147,102.195,102.2401,102.4382,98.88696,101.5694,99.9777,100.764,101.3256,97.50826,100.6361,101.5958,,101.0437
2002-05-31,100.983,101.1852,99.90811,101.6619,101.685072518307,100.414,102.0717,98.56711,100.7072,101.4805,101.2726,101.4114,102.8229,102.1299,102.1446,102.1584,98.87953,101.6419,100.5494,100.4372,101.3507,97.61741,100.0625,101.4855,,101.0177
2002-06-30,100.8683,101.0299,99.7284,101.4125,101.575082927993,100.1749,101.9556,98.57458,100.5652,101.2487,101.0425,101.3736,102.7361,102.2558,101.8445,101.9469,98.80704,101.7362,100.9664,100.1151,101.3537,97.6789,99.60997,101.4598,,100.7677
2002-07-31,100.7169,100.8515,99.50666,101.2129,101.306151678503,99.86913,101.6635,98.62899,100.4901,101.0459,100.7371,101.1721,102.7795,102.4959,101.4142,101.7964,98.71026,101.6539,101.3277,99.84732,101.3257,97.92585,99.45045,101.46,,100.433
2002-08-31,100.5719,100.6619,99.39152,101.0125,101.063960056146,99.52724,101.2121,98.56541,100.4842,101.0041,100.4548,100.9398,102.9285,102.518,101.0366,101.6002,98.60949,101.3657,101.6153,99.6273,101.2851,98.15915,99.31019,101.2994,,100.1572
2002-09-30,100.432,100.5292,99.49653,100.885,100.92247267469,99.17082,100.8196,98.3576,100.6275,101.1403,100.3623,100.8133,103.0911,102.3741,100.7882,101.3848,98.50987,100.8564,101.7644,99.48712,101.2507,98.35123,99.07987,101.0697,,99.91587
2002-10-31,100.2836,100.4352,99.60899,100.8583,100.753886777518,98.86304,100.6414,97.85496,100.6891,101.0627,100.3016,100.8743,102.9842,102.2586,100.5538,101.2344,98.41066,100.2209,101.9053,99.457,101.2274,98.2883,98.759,100.8408,,99.7337
2002-11-30,100.1818,100.5186,99.67749,100.8278,100.694810978194,98.70363,100.7067,97.22082,100.6688,100.7592,100.2956,100.9335,102.6509,102.171,100.258,101.0442,98.31338,99.70058,102.0017,99.41628,101.1856,98.00071,98.60767,100.6731,,99.74871
2002-12-31,100.0461,100.6154,99.59788,100.6219,100.725876136195,98.77533,100.7717,96.878,100.6311,100.2264,100.3078,100.8387,102.0387,102.0722,99.90115,100.7531,98.22955,99.44533,101.5578,99.22474,101.0767,97.82594,98.50687,100.4129,,99.74618
2003-01-31,99.85091,100.6182,99.33095,100.286,100.776116922778,98.94195,100.8178,96.85558,100.4775,99.96935,100.2491,100.4686,101.383,101.9041,99.75607,100.5878,98.18649,99.26508,100.6854,98.87908,100.8672,97.82464,98.32542,100.1582,,99.56802
2003-02-28,99.6832,100.3799,99.04984,99.99574,100.631498974257,99.03288,100.8136,96.92044,100.1701,99.96495,100.1154,99.98627,100.9881,101.6603,99.81478,100.5118,98.2197,99.07724,99.82207,98.64655,100.6398,97.83096,98.1384,99.94937,,99.41
2003-03-31,99.67278,100.3752,98.74664,99.94522,100.624672364772,98.93275,100.7983,97.09912,99.96869,100.1156,100.0835,99.62807,100.9764,101.4172,99.95032,100.3917,98.3244,98.86503,99.34513,98.58634,100.5164,97.82729,98.05572,99.72583,,99.49301
2003-04-30,99.90652,100.7206,98.54739,100.2665,100.820617399674,98.74667,100.6697,97.36331,100.074,100.4493,100.0825,99.55245,101.1794,101.3987,100.1391,100.3711,98.51387,98.88013,99.71307,98.65199,100.5991,97.97952,98.17384,99.69723,,99.92635
2003-05-31,100.1684,101.068,98.42271,100.5933,100.8573500649,98.62954,100.4377,97.66243,100.3937,100.8012,100.1257,99.59089,101.2252,101.4495,100.1602,100.4476,98.80611,98.93774,100.1986,98.75152,100.8078,98.30859,98.44286,99.88921,,100.3536
2003-06-30,100.3264,101.3671,98.47173,100.6745,100.693847225043,98.70113,100.2446,97.9861,100.6237,101.0404,100.1989,99.64032,101.2669,101.439,100.134,100.5755,99.12596,98.93398,100.584,98.73969,101.0518,98.51765,98.70515,100.2533,,100.5095
2003-07-31,100.3896,101.5186,98.64038,100.6329,100.62617068576,98.89233,100.0114,98.21873,100.6337,101.1099,100.3673,99.65112,101.2826,101.4572,100.0715,100.5617,99.37868,98.98062,100.7284,98.73784,101.2764,98.51361,98.8969,100.6105,,100.5117
2003-08-31,100.3832,101.518,98.84175,100.669,100.688322890992,99.11638,99.9127,98.21931,100.7142,101.1521,100.5151,99.60408,101.2848,101.4273,100.1649,100.5081,99.49607,99.06861,100.6601,98.89987,101.4737,98.32265,99.07999,100.884,,100.4225
2003-09-30,100.3907,101.5256,99.10907,100.8492,100.886044622355,99.32051,99.85079,98.18441,100.8202,101.1309,100.6643,99.57878,101.3307,101.2655,100.3371,100.5267,99.54961,99.15455,100.4632,99.067,101.6422,98.07348,99.36773,100.9586,,100.3871
2003-10-31,100.4587,101.5348,99.2589,101.0118,101.059153174942,99.50474,99.40247,98.20568,100.9467,101.0134,100.752,99.66866,101.2674,101.0351,100.612,100.549,99.6331,99.36859,100.3024,99.16975,101.7743,97.71108,99.66347,100.7057,,100.5351
2003-11-30,100.5841,101.4753,99.28409,101.2684,101.174633145172,99.6835,99.13914,98.24712,101.0226,101.0157,100.8193,99.84783,101.2153,100.6958,100.9421,100.4699,99.80911,99.61781,100.0449,99.29221,101.8715,97.5156,99.74532,100.3972,,100.827
2003-12-31,100.7159,101.5365,99.28862,101.4516,101.198833652801,99.86726,98.90587,98.18146,101.1162,101.0199,100.9604,100.1189,101.2286,100.5678,101.1155,100.3159,100.0255,99.74202,99.75021,99.41017,101.9188,97.63477,99.77425,100.3339,,101.1297
2004-01-31,100.8519,101.7835,99.2592,101.5992,101.284026838474,100.0495,98.69204,98.13295,101.2353,101.0196,101.0682,100.3867,101.2966,100.9424,101.2031,100.1611,100.2138,99.70837,99.69481,99.4856,101.8929,97.65687,99.74168,100.5579,108.7523,101.4088
2004-02-29,100.8414,101.8742,99.28088,101.6535,101.245843875798,100.2115,98.47421,98.21647,101.2533,101.0882,101.0681,100.4244,101.3559,101.4403,101.3527,100.0096,100.3472,99.59066,99.75056,99.6813,101.821,97.54982,99.69547,100.7261,108.6911,101.2953
2004-03-31,100.8044,101.8099,99.36329,101.5875,101.180321239573,100.3281,98.51669,98.22088,101.3722,101.183,101.0355,100.2928,101.3983,101.9978,101.5189,99.97756,100.5272,99.51422,99.78872,99.70705,101.7283,97.65984,99.65479,100.5908,108.4801,101.1277
2004-04-30,100.7707,101.7335,99.33427,101.5447,101.003720188171,100.3945,98.83012,98.17886,101.6059,101.2724,100.9706,100.0907,101.261,102.1902,101.628,99.98335,100.8492,99.52216,100.0135,99.66507,101.6312,98.0715,99.67599,100.4558,108.0671,100.9568
2004-05-31,100.7502,101.6613,99.21468,101.5347,100.7294763264,100.3882,99.34589,98.15106,101.6198,101.2137,100.8688,100.0609,101.0372,102.0217,101.6603,100.0507,101.1412,99.31157,100.234,99.66273,101.5521,98.68442,99.77563,100.3897,107.3732,100.8785
2004-06-30,100.7895,101.6706,99.11182,101.516,100.63724969582,100.282,99.7112,98.17213,101.5764,101.027,100.8602,100.105,100.8859,101.7601,101.7221,100.2217,101.2997,99.02436,100.2284,99.69556,101.5257,99.09212,99.96807,100.4686,106.7059,101.0162
2004-07-31,100.8436,101.8609,99.06829,101.3852,100.77697053279,100.1293,100.0532,98.18243,101.5399,100.899,100.8992,100.21,100.853,101.6795,101.8821,100.2993,101.6019,98.76265,99.95441,99.80855,101.5883,99.25563,100.1071,100.6261,106.0374,101.1275
2004-08-31,100.8455,102.0123,99.0124,101.3087,100.910046661131,99.99214,99.96283,98.23745,101.5409,100.7803,100.8855,100.3247,100.8458,101.7995,101.9764,100.3823,101.7235,98.59483,99.77942,99.80303,101.7137,99.48996,100.1051,100.7911,105.4485,101.1028
2004-09-30,100.8218,102.0598,98.98792,101.1511,100.996372490104,99.91597,99.80163,98.3055,101.5711,100.7941,100.8127,100.4128,100.8932,101.9929,102.0942,100.5161,101.6444,98.53627,99.86142,99.67329,101.8806,99.6159,99.97052,100.8383,105.3501,100.9841
2004-10-31,100.8268,102.0526,98.95607,101.0003,100.993294228194,99.88897,99.88087,98.28944,101.6236,100.9347,100.7441,100.4443,101.0769,101.8801,102.2184,100.6913,101.6369,98.46556,100.0336,99.46743,102.0758,99.63866,99.75118,100.8036,105.5077,100.895
2004-11-30,100.8793,102.1071,98.97235,100.9545,101.048669638656,99.89873,100.254,98.32377,101.7047,101.0252,100.7736,100.3863,101.2829,101.6112,102.2735,100.7371,101.5483,98.36069,100.4242,99.30139,102.2572,99.62196,99.60986,100.8094,105.7356,100.9591
2004-12-31,100.9663,102.1921,99.13374,101.0202,101.164153020131,99.93986,100.7243,98.48319,101.8226,101.0536,100.9814,100.3563,101.395,101.4154,102.3821,100.7161,101.3855,98.42886,101.0312,99.23226,102.3628,99.66521,99.57314,100.8823,106.0746,101.0947
2005-01-31,101.0359,102.2957,99.3254,101.1576,101.290839034105,99.98486,101.0355,98.6907,101.927,100.9702,101.1793,100.2845,101.5174,101.3889,102.3958,100.7427,101.4031,98.90073,101.677,99.35197,102.3325,99.71276,99.67278,100.8658,106.1917,101.08
2005-02-28,101.019,101.8977,99.43171,101.2539,101.304390864572,100.0005,101.1609,98.75025,101.9574,100.8552,101.3784,100.2073,101.6612,101.4018,102.3659,100.8142,101.3609,99.65159,102.0616,99.53826,102.2069,99.67664,99.88438,100.7819,105.9348,100.9246
2005-03-31,100.8958,101.1953,99.50018,101.1612,101.30875902649,99.96026,101.1659,98.7157,101.8626,100.7502,101.4411,100.023,101.7224,101.4132,102.3144,100.7839,101.2469,100.1437,101.7419,99.6387,102.0204,99.65876,100.1453,100.6301,105.3279,100.6953
2005-04-30,100.7583,100.947,99.43198,100.8539,101.267734331844,99.88615,101.2559,98.67751,101.6333,100.7447,101.1821,99.67373,101.6153,101.3485,102.1481,100.616,101.3199,100.199,101.1287,99.67482,101.7895,99.69652,100.1825,100.3898,104.7532,100.5071
2005-05-31,100.7021,101.07,99.28591,100.5212,101.287516273334,99.80318,101.4025,98.66279,101.4171,100.7736,100.7185,99.43609,101.4382,101.2391,102.0414,100.2525,101.3999,100.0105,100.6413,99.52476,101.5616,99.7392,99.78051,100.3086,104.3657,100.575
2005-06-30,100.7378,101.11,99.16038,100.3091,101.219781935495,99.7276,101.601,98.63512,101.3541,100.8179,100.3158,99.53075,101.3282,100.9849,101.9072,99.94399,101.4536,99.77539,100.5259,99.40778,101.3916,99.6517,99.11726,100.3551,104.0351,100.8249
2005-07-31,100.7032,101.0043,98.95007,100.1858,100.974146373405,99.664,101.6147,98.64375,101.4399,100.8486,100.3639,99.621,101.3364,100.8071,101.6858,99.88052,101.5698,99.70695,100.5513,99.36906,101.3146,99.69064,98.65604,100.4636,103.7333,100.7314
2005-08-31,100.5095,100.821,98.77622,100.1727,100.449979634794,99.62366,101.4278,98.75512,101.6306,100.8382,100.5046,99.77409,101.311,100.5127,101.347,99.9567,101.5761,99.79574,100.7014,99.26657,101.261,99.82402,98.47562,100.5955,103.3803,100.1407
2005-09-30,100.2735,100.3097,98.68908,100.2343,99.9708163735514,99.63074,101.3179,98.89063,101.7773,100.7577,100.5208,99.73737,101.1915,100.0985,101.1608,100.1068,101.4989,100.0113,101.2582,99.31593,101.1334,100.0036,98.51581,100.6583,103.2211,99.42278
2005-10-31,100.2542,100.0829,98.87553,100.5445,100.030773515478,99.70538,101.371,99.04185,101.9128,100.6154,100.684,99.36607,101.0091,99.78426,101.408,100.3643,101.6119,100.2578,101.9236,99.55656,100.8603,100.1769,98.69907,100.7803,103.5076,99.18978
2005-11-30,100.47,100.2428,99.18758,100.8793,100.474948082283,99.89745,101.5909,99.21187,101.9596,100.4253,100.8,99.188,100.8797,99.90445,101.9206,100.4949,101.7454,100.4099,102.4517,99.84577,100.5239,100.3562,98.90993,100.9766,103.9505,99.57593
2005-12-31,100.7714,100.4981,99.61623,101.164,100.892517761001,100.2527,101.6728,99.49458,102.0714,100.3768,100.8708,99.40199,100.8594,100.2468,102.3146,100.5255,101.8587,100.4362,102.8321,100.0808,100.2365,100.5702,99.0666,101.2174,104.3641,100.1521
2006-01-31,100.9806,100.8903,99.96241,101.3337,101.342965422191,100.6617,101.8678,99.82793,102.2131,100.2413,100.9041,99.65994,100.9728,100.5641,102.4208,100.5062,102.0444,100.3355,103.1329,100.2569,100.0814,100.8295,99.1846,101.4477,104.7816,100.4121
2006-02-28,101.0276,101.0947,100.0855,101.3208,101.515655579888,100.9818,101.9903,99.98006,102.1526,100.1483,100.8797,99.75042,101.032,100.5209,102.3368,100.6418,102.0857,100.2,103.4099,100.4199,100.0042,100.8716,99.35731,101.4561,105.0049,100.3635
2006-03-31,100.995,101.1371,100.15,101.2562,101.532846400297,101.1054,102.1123,100.0422,102.0246,100.1327,100.679,99.73683,100.9766,100.3519,102.1723,100.8494,101.9839,100.0045,103.5826,100.6061,99.93586,100.6898,99.48113,101.4029,105.0434,100.2323
2006-04-30,100.8979,100.9667,100.1294,101.1896,101.520266834807,101.1177,102.1584,100.1229,101.8725,100.1441,100.5591,99.7085,101.0156,100.4518,101.9678,100.9764,101.9449,99.72797,103.5621,100.7514,99.83937,100.4703,99.45529,101.3512,104.6674,99.981
2006-05-31,100.7344,100.6365,100.1147,101.1344,101.43135560057,101.1252,102.1318,100.2088,101.7344,100.0618,100.6409,99.47739,100.9782,100.664,101.5773,101.0544,101.8222,99.51864,103.46,100.8526,99.74613,100.4633,99.3913,101.347,103.593,99.69939
2006-06-30,100.6451,100.3619,100.0807,101.1737,101.399634035339,101.1959,102.0673,100.1418,101.6093,99.99244,100.6914,99.45139,100.9292,100.855,101.2374,101.0357,101.6498,99.40892,103.4579,100.995,99.7232,100.6414,99.44275,101.2272,102.0446,99.67864
