market,sim,c1,c2,rss_impr_pct,b_MR,b_EX
kospi,20,99.9568,101.9448,5.8237,-0.075247,-0.344682
kospi,21,98.1216,100.2626,5.6363,-0.22699,-0.029861
kospi,22,99.1157,101.7155,4.2008,-0.036637,-0.496375
kospi,23,97.7393,101.7919,2.0466,-0.057442,-0.294015
kospi,24,96.8982,99.5744,3.4194,-1.325093,-0.018246
kospi,25,99.9568,101.9448,4.8703,-0.045281,-0.502494
kospi,26,100.2626,102.2507,2.9743,-0.007137,-1.089879
kospi,27,98.7333,102.1742,6.8027,-0.003245,-1.093157
kospi,28,97.0511,101.1802,2.8224,-0.604982,-0.067026
kospi,29,98.4275,101.5625,6.4827,0.011376,-0.090667
kospi,30,96.8982,99.0392,3.3511,-1.784488,-0.047881
kospi,31,96.8982,100.7214,2.3263,0.02304,-0.017606
kospi,32,96.9746,101.4861,4.4102,-0.536219,-0.457077
kospi,33,99.3451,101.7919,3.4082,-0.010584,-0.266395
kospi,34,100.2626,102.2507,1.3915,-0.01913,-0.557038
kospi,35,99.1921,101.2567,5.0923,-0.035408,-0.042796
kospi,36,96.7453,99.3451,6.0947,1.993812,-0.025707
kospi,37,98.0452,102.1742,2.84,0.058329,-0.05224
kospi,38,97.0511,102.0213,6.628,0.383301,-0.426028
kospi,39,96.9746,101.639,2.9433,-1.139566,-0.120633
kospi,40,97.2805,101.7155,2.6547,-0.025713,-0.143382
kospi,41,96.7453,99.498,3.4333,-1.089068,-0.00974
kospi,42,97.204,101.8684,5.1961,-0.109196,-0.440452
kospi,43,99.498,101.4861,2.7206,-0.020875,-0.119216
kospi,44,99.1921,101.9448,4.0745,-0.017051,-0.352553
kospi,45,97.357,100.0332,4.8546,-0.077155,-0.020023
kospi,46,97.8922,100.8743,3.0437,-0.011598,-0.044006
kospi,47,98.351,101.2567,5.2165,-0.035405,-0.044131
kospi,48,97.7393,101.7919,2.3707,-0.0148,-0.432695
kospi,49,100.0332,102.0213,4.964,-0.018232,-0.600847
szse,0,97.1667,102.15,4.3977,-0.169949,-0.137908
szse,1,98.3167,101.3833,4.8801,-0.081922,-0.08258
szse,2,98.1633,102.2267,3.8497,0.004581,0.93526
szse,3,97.7033,101.23,3.3249,0.042785,-0.340599
szse,4,97.32,101.6133,4.2387,0.029581,-0.082887
szse,5,99.4667,101.69,4.1002,-0.016604,-0.478899
szse,6,98.24,100.2333,3.507,-0.194541,-0.028433
szse,7,99.85,102.2267,2.6267,-0.022724,-0.387807
szse,8,98.6233,102.2267,2.6094,-0.032833,-1.903622
szse,9,96.7833,100.3867,3.4856,-0.409593,-0.01985
szse,10,96.7833,101.6133,2.4131,-1.363037,-0.170321
szse,11,99.9267,102.15,4.1744,-0.088103,-0.778017
szse,12,99.62,101.6133,4.6531,-0.049106,-0.202723
szse,13,96.86,101.5367,6.1463,-1.329306,-0.222113
szse,14,97.32,101.0767,2.959,0.069901,-0.082015
szse,15,97.6267,102.15,2.9107,-0.131218,-0.361495
szse,16,98.3933,101.8433,4.6793,-0.055596,-0.686563
szse,17,96.86,98.8533,2.8267,-1.362209,-0.025215
szse,18,100.08,102.0733,4.8425,-0.031503,-1.154291
szse,19,98.6233,102.2267,3.5249,-0.035491,-2.0035
szse,20,99.62,101.6133,4.3415,-0.021943,-0.324604
szse,21,96.7833,99.85,3.5283,-1.206285,-0.02087
szse,22,96.7833,98.93,4.4931,-1.507049,-0.016078
szse,23,98.01,101.69,2.998,-0.015255,-0.321326
szse,24,98.5467,100.6167,2.9901,-0.001263,-0.069226
szse,25,98.5467,101.23,4.528,0.019537,-0.160304
szse,26,99.0833,101.3833,2.6073,-0.031606,-0.007846
szse,27,98.6233,101.5367,3.7092,-0.02431,-0.225893
szse,28,99.7733,101.92,2.7857,-0.030218,-0.30995
szse,29,99.3133,102.15,3.6858,-0.017447,-0.889798
szse,30,98.0867,101.0767,4.0621,0.037268,-0.117293
szse,31,97.0133,99.0833,4.8345,-2.186273,-0.083717
szse,32,97.1667,102.2267,3.8525,-0.054967,-1.001432
szse,33,99.6967,101.69,3.8404,-0.015001,-0.239201
szse,34,96.9367,101.3067,4.637,-1.271544,-0.21617
szse,35,97.0133,100.3867,2.2368,-0.43983,-0.001036
szse,36,97.0133,99.0067,4.4536,-0.474563,-0.06504
szse,37,98.5467,101.92,3.474,-0.062,-0.38709
szse,38,96.9367,98.93,3.5805,-1.053621,-0.045646
szse,39,99.16,101.3833,4.3544,-0.061971,-0.343677
szse,40,98.3933,100.3867,2.8117,0.001103,-0.044676
szse,41,97.1667,101.7667,6.4764,-0.235601,0.105031
szse,42,99.16,101.7667,5.1016,-0.03791,-0.598911
szse,43,99.39,101.9967,5.0286,-0.02214,-0.883707
szse,44,98.6233,101.46,4.2776,-0.081609,-0.391923
szse,45,96.9367,100.4633,4.4787,-0.793521,-0.017443
szse,46,96.7833,99.9267,5.3403,-0.670548,-0.032091
szse,47,96.7833,100.77,2.6432,-1.250598,-0.031415
szse,48,97.8567,101.3067,4.2651,-0.074729,-0.061365
szse,49,98.8533,101.0767,6.6512,-0.063341,-0.128877
psei,0,96.8856,101.5789,2.6359,-0.076636,-0.172687
psei,1,96.8856,99.2322,3.1464,-0.722054,-0.058814
psei,2,98.2367,100.2989,3.8053,0.010958,-0.048108
psei,3,97.17,101.4367,2.4535,-0.830417,-0.015302
psei,4,96.7433,101.65,3.2493,-0.53524,-0.164127
psei,5,98.45,101.7922,2.5588,-0.057259,-0.189
psei,6,97.3122,100.5122,3.7187,0.097158,-0.019882
psei,7,97.0989,101.7922,2.672,0.055838,-0.899086
psei,8,99.6589,101.7922,2.5342,-0.012678,-0.292059
psei,9,96.8856,99.8722,3.1595,-1.751945,-0.041874
psei,10,99.8722,101.9344,2.0033,0.000593,-0.300389
psei,11,99.0189,101.2944,3.6478,-0.021718,-0.133265
psei,12,97.17,101.5078,2.8682,-0.019426,-0.113405
psei,13,101.01,103.0011,3.2055,-0.034604,0.0
psei,14,96.7433,101.5078,3.4898,-2.656987,-0.079976
psei,15,96.8856,101.4367,2.8791,-0.151441,-0.288601
psei,16,99.73,101.7211,4.6634,-0.022797,-0.271426
psei,17,96.8856,101.9344,2.5162,-1.93152,-0.329427
psei,18,99.0189,102.2189,3.2716,-0.09855,-1.305881
psei,19,98.3078,101.2233,5.0875,-0.040696,-0.337207
psei,20,98.8767,101.01,3.3464,-0.001362,-0.090173
psei,21,98.5922,101.8633,2.4622,0.017386,0.102867
psei,22,98.0944,101.7211,2.0904,-0.119081,-0.246649
psei,23,99.0189,101.7922,2.8557,0.006108,-0.416389
psei,24,97.3833,101.65,3.9232,-0.494551,-0.365587
psei,25,96.9567,101.8633,4.1817,-1.579544,-0.378604
psei,26,98.1656,100.7256,4.2403,-0.027795,-0.018097
psei,27,98.0233,100.6544,4.4064,-0.173974,-0.027215
psei,28,96.8856,100.5122,3.6186,-0.889741,-0.029205
psei,29,99.1611,102.2189,4.7363,-0.048581,0.70061
psei,30,99.73,102.1478,2.2491,-0.009714,-0.514022
psei,31,98.5922,101.5078,5.8823,-0.061328,-0.140092
psei,32,96.9567,101.2944,2.8337,-1.726633,-0.152449
psei,33,97.81,101.2944,4.4692,-0.148718,-0.108061
psei,34,98.5211,100.5122,3.0799,-0.01805,-0.008606
psei,35,98.1656,102.2189,2.2709,-0.067661,-0.835921
psei,36,99.09,101.2944,3.9007,-0.108155,-0.27535
psei,37,98.1656,101.3656,1.9272,-0.057536,-0.021357
psei,38,99.3033,101.65,3.5584,-0.0337,-0.250388
psei,39,97.0278,99.1611,4.0104,-0.63133,-0.030535
psei,40,96.7433,100.8678,3.6096,-0.715844,-0.059406
psei,41,97.3122,101.2233,2.5882,-0.016617,-0.20291
psei,42,98.9478,101.0811,3.1368,-0.00828,0.016577
psei,43,99.2322,101.7211,2.9886,0.00091,-0.250842
psei,44,97.17,100.9389,5.017,-0.985351,-0.011954
psei,45,98.45,100.7967,3.7499,-0.017071,-0.030799
psei,46,98.3789,100.7256,4.527,-0.051391,-0.015531
psei,47,98.5211,101.2944,5.1993,-0.166817,-0.094493
psei,48,99.1611,101.2233,4.895,-0.040443,-0.422171
psei,49,98.3078,100.6544,2.4623,-0.013689,-0.002415
shanghai,0,97.1,101.93,3.6594,0.086573,-0.446032
shanghai,1,99.0933,101.8533,4.8874,-0.012296,-0.731275
shanghai,2,98.0967,100.1667,4.6262,-0.052508,-0.057409
shanghai,3,96.7933,101.24,7.1272,-0.189894,-0.109006
shanghai,4,96.87,101.7,3.079,-1.34034,-0.450456
shanghai,5,97.1,101.1633,3.9312,0.106786,-0.048002
shanghai,6,100.78,102.7733,2.4253,-0.024355,0.0
shanghai,7,96.9467,101.3167,4.0692,-1.488107,-0.089021
shanghai,8,96.87,101.93,4.6397,-0.74602,-1.175097
shanghai,9,97.6367,99.86,7.2528,-0.198224,0.003039
shanghai,10,96.87,102.0067,2.9753,-0.044238,-0.021381
shanghai,11,99.0933,101.3933,8.1199,-0.049971,-0.268957
shanghai,12,99.2467,101.24,4.4587,-0.014779,-0.108534
shanghai,13,99.0167,101.8533,5.1018,0.018426,-0.034356
shanghai,14,98.3267,100.9333,3.0703,-0.140751,-0.03359
shanghai,15,98.6333,101.8533,3.8567,-0.080912,-0.337721
shanghai,16,99.17,102.2367,3.4578,-0.091042,-0.146924
shanghai,17,97.1767,99.3233,5.5218,-0.114386,-0.03996
shanghai,18,97.33,100.09,3.3548,0.094766,-0.016934
shanghai,19,98.1733,101.3933,3.2633,0.020786,-0.401983
shanghai,20,97.4067,102.0833,7.982,-0.032173,-0.779394
shanghai,21,98.7867,101.3933,3.8484,-0.038185,-0.211767
shanghai,22,97.1767,101.47,3.3521,-0.088823,-0.438982
shanghai,23,96.9467,101.3933,4.2629,-0.915737,-0.345695
shanghai,24,97.1,99.7067,3.3781,0.141434,-0.009949
shanghai,25,96.7933,100.9333,4.32,-1.610029,-0.091458
shanghai,26,97.6367,101.24,5.895,-0.102803,-0.149355
shanghai,27,96.9467,99.3233,5.0415,-0.436309,-0.028035
shanghai,28,99.9367,101.93,3.2671,-0.02697,-0.635092
shanghai,29,99.4,101.8533,3.0653,-0.02216,-0.478882
shanghai,30,98.8633,101.5467,3.5754,-0.044419,-0.179627
shanghai,31,96.7933,100.09,4.44,-1.656194,-0.008339
shanghai,32,99.86,102.0833,5.3534,-0.077027,-0.157984
shanghai,33,99.0933,101.1633,4.6804,-0.078047,-0.287773
shanghai,34,99.0167,102.16,3.4988,0.006667,-1.220499
shanghai,35,99.0933,101.5467,3.0247,-0.041686,-0.307651
shanghai,36,99.3233,101.7767,4.6216,-0.083181,0.081082
shanghai,37,96.7933,100.9333,4.068,-1.228832,-0.084775
shanghai,38,97.7133,101.6233,3.6875,-0.262918,-0.453123
shanghai,39,97.33,101.0867,5.3201,-0.456874,-0.095029
shanghai,40,99.9367,101.93,8.1423,-0.041928,-0.472619
shanghai,41,99.2467,101.5467,6.0196,-0.045685,-0.188665
shanghai,42,96.9467,101.8533,3.2133,-0.179924,-0.269511
shanghai,43,98.1733,101.0867,5.3836,-0.001986,-0.232133
shanghai,44,98.3267,101.5467,3.4794,-0.060574,-0.131039
shanghai,45,97.1,102.2367,4.8119,-0.11064,-0.548064
shanghai,46,97.4067,101.1633,4.4557,-0.489676,-0.023665
shanghai,47,97.8667,101.3167,6.75,-0.038313,0.027403
shanghai,48,96.7933,101.24,7.6494,-1.56558,-0.325661
shanghai,49,97.1767,99.4,5.5279,-0.23354,-0.048932
bovespa,0,97.7236,101.621,5.0408,0.136919,-0.546535
bovespa,1,97.0618,101.6945,2.4129,-0.746342,-0.312787
bovespa,2,98.459,100.9592,3.1058,-0.029959,-0.024735
bovespa,3,96.9147,101.5475,2.3844,-0.747187,-0.21215
bovespa,4,97.7972,101.1798,3.1966,-0.044635,-0.062625
bovespa,5,97.8707,102.1358,3.7132,-0.030067,-0.479059
bovespa,6,99.0473,101.8416,3.8363,-0.001406,-0.405545
bovespa,7,96.7677,102.2093,1.8067,-2.604145,-0.193135
bovespa,8,98.2384,102.2093,5.4174,-0.028867,0.155088
bovespa,9,98.9002,101.7681,2.3749,-0.019841,-0.388726
bovespa,10,98.6061,100.6651,4.5548,0.012972,-0.009012
bovespa,11,99.1208,101.1798,3.6056,-0.024189,-0.066079
bovespa,12,96.7677,100.4444,3.0105,-0.104271,-0.001144
bovespa,13,98.3855,101.7681,3.8239,-0.050261,-0.466256
bovespa,14,96.8412,101.9887,2.8939,-1.263197,-0.517881
bovespa,15,99.4885,101.9887,2.3927,-0.000327,-0.061462
bovespa,16,97.5766,101.1063,3.7832,0.014254,0.007122
bovespa,17,96.8412,101.1063,3.9685,-1.212146,0.012861
bovespa,18,99.7826,102.0622,3.3807,-0.001172,-1.25434
bovespa,19,97.0618,101.8416,4.0457,-1.5679,-0.435003
bovespa,20,98.3119,101.5475,4.695,-0.012048,-0.457757
bovespa,21,96.9147,100.7386,3.4062,-0.105652,-0.006138
bovespa,22,99.1208,101.5475,3.6217,0.005539,-0.238647
bovespa,23,96.8412,101.6945,2.9973,-1.572656,-0.171179
bovespa,24,99.4149,101.5475,4.2216,-0.005376,-0.252369
bovespa,25,96.8412,99.4149,1.5478,-1.451874,-0.002516
bovespa,26,98.3119,101.621,2.6473,0.021949,-0.343716
bovespa,27,97.8707,102.0622,3.5605,-0.018228,-0.500276
bovespa,28,98.0913,100.5915,2.6018,-0.019539,-0.004361
bovespa,29,97.0618,102.0622,2.4666,-1.007125,-0.182874
bovespa,30,97.356,101.9887,5.0721,-0.005722,-0.152214
bovespa,31,96.7677,98.7531,5.7482,-1.754506,-0.008564
bovespa,32,97.0618,101.4004,3.238,-0.916342,-0.297581
bovespa,33,96.7677,101.5475,5.2138,1.553937,-0.051096
bovespa,34,96.9147,99.8562,2.0093,-0.170627,-0.00261
bovespa,35,99.3414,101.9887,3.3184,0.010441,-0.521657
bovespa,36,96.8412,101.5475,3.8309,-1.865123,-0.288217
bovespa,37,99.7826,101.7681,3.3355,0.006138,-0.840964
bovespa,38,98.6061,102.1358,2.509,0.00853,-0.470129
bovespa,39,97.0618,101.2533,5.0333,-1.521852,-0.349187
bovespa,40,98.3119,102.0622,4.8129,0.005417,-1.215061
bovespa,41,98.459,101.9887,1.9697,-0.011938,-0.384351
bovespa,42,98.8267,102.1358,3.7397,0.01275,-0.189475
bovespa,43,99.7091,101.6945,3.3224,-0.011128,-0.165498
bovespa,44,96.9147,101.1798,2.6833,-0.793389,0.028249
bovespa,45,96.7677,101.2533,2.8602,0.170115,-0.14735
bovespa,46,96.7677,101.4739,5.5758,-4.07887,-0.085079
bovespa,47,100.2238,102.2093,2.1683,-0.000384,-0.779967
bovespa,48,96.9147,102.0622,2.7828,-0.962088,-0.227427
bovespa,49,98.6061,101.8416,2.4757,0.003076,0.029839
nikkei225,0,99.4456,102.2189,2.3564,-0.007791,-0.923941
nikkei225,1,97.3122,101.7211,4.7857,-0.528708,-0.562447
nikkei225,2,97.6678,101.5078,3.7699,-0.082589,-0.366824
nikkei225,3,97.17,101.2233,3.7237,-0.022038,-0.28041
nikkei225,4,97.3122,101.0811,3.5699,-0.784446,-0.095676
nikkei225,5,98.9478,101.5789,3.3936,-0.135122,-0.255525
nikkei225,6,97.0989,99.4456,2.8694,-0.122433,-0.042221
nikkei225,7,97.7389,101.9344,4.1391,0.024577,-0.210585
nikkei225,8,96.7433,101.7211,2.321,-1.498116,-0.527033
nikkei225,9,98.8056,101.3656,2.9623,0.0329,-0.241709
nikkei225,10,97.3122,100.0144,2.8464,0.011065,-0.02554
nikkei225,11,99.1611,101.2233,4.9381,-0.059832,-0.055357
nikkei225,12,101.5078,103.4989,2.7037,-0.01799,0.0
nikkei225,13,96.8856,101.2944,3.8876,-0.754935,-0.293998
nikkei225,14,98.45,101.1522,2.8709,-0.077476,-0.022035
nikkei225,15,99.73,101.7211,4.624,-0.085543,-0.441167
nikkei225,16,99.8011,101.8633,3.1697,-0.016306,0.20278
nikkei225,17,97.17,100.8678,3.3322,0.108816,0.017738
nikkei225,18,97.17,101.65,3.4922,-0.07475,-0.038573
nikkei225,19,96.9567,101.8633,3.2454,-0.854146,-0.755123
nikkei225,20,97.0278,101.7211,3.5717,-0.334864,-0.111018
nikkei225,21,97.0278,101.9344,3.9299,-0.610085,-0.640406
nikkei225,22,97.81,101.7922,4.3196,-0.257136,-0.76377
nikkei225,23,98.5211,101.2233,3.0843,-0.00708,-0.327948
nikkei225,24,97.5967,102.0056,4.1486,-0.106704,-0.174849
nikkei225,25,97.0989,100.0144,2.4,0.207026,-0.022246
nikkei225,26,96.9567,99.8011,4.0244,-0.92346,-0.018367
nikkei225,27,97.0278,102.2189,2.5918,-0.837089,-1.198959
nikkei225,28,97.0989,101.7211,3.5345,-0.174906,-0.424789
nikkei225,29,97.0278,101.4367,3.0577,-1.792592,-0.195489
nikkei225,30,98.3078,101.8633,2.6778,0.055106,-0.059327
nikkei225,31,99.0189,101.4367,4.515,-0.042129,-0.35157
nikkei225,32,98.45,100.4411,3.6433,-0.148203,-0.05608
nikkei225,33,99.09,101.1522,3.6736,-0.09952,-0.111832
nikkei225,34,98.3078,100.2989,3.7072,-0.002727,-0.035412
nikkei225,35,97.81,100.5833,2.1521,-0.024394,-0.016139
nikkei225,36,100.5122,102.5033,4.7802,-0.073352,0.0
nikkei225,37,97.0989,101.5789,4.2185,-0.035504,-0.483736
nikkei225,38,96.9567,100.8678,3.9118,-0.210547,0.004958
nikkei225,39,98.1656,101.8633,2.5165,0.006792,-0.111
nikkei225,40,100.0856,102.0767,3.5912,-0.069359,0.182901
nikkei225,41,101.01,103.0011,2.8205,-0.036271,0.0
nikkei225,42,97.0278,102.2189,1.9512,-0.943605,-0.717404
nikkei225,43,97.0278,101.5789,1.7614,-0.745546,-0.52273
nikkei225,44,98.5922,101.7211,4.6583,-0.020147,-0.359746
nikkei225,45,101.01,103.0011,2.2467,-0.041644,0.0
nikkei225,46,96.9567,101.3656,2.5603,-1.529898,-0.133147
nikkei225,47,99.3033,101.7211,4.1186,-0.051148,-0.199939
nikkei225,48,99.4456,101.4367,2.9049,-0.058487,-0.14647
nikkei225,49,96.9567,98.9478,4.8496,-0.818066,-0.049534
