market,sim,c1,c2,rss_impr_pct,b_MR,b_EX
twse,10,96.9467,98.94,4.5073,-1.573883,-0.057572
twse,11,99.4,102.2367,3.9443,-0.028705,-1.856587
twse,12,98.3267,101.5467,3.7655,0.028394,-0.057712
twse,13,100.3967,102.39,4.1714,-0.039778,0.0
twse,14,97.8667,101.6233,4.3131,-0.008559,-0.24519
twse,15,98.02,102.2367,3.8837,-0.129308,-1.014811
twse,16,97.0233,101.6233,3.2693,-1.553439,-0.115024
twse,17,97.8667,100.2433,2.4282,-0.127925,-0.016952
twse,18,99.2467,102.0833,4.1501,-0.024216,-0.787765
twse,19,96.7933,100.6267,4.622,0.664206,-0.007
twse,20,96.9467,98.94,2.6653,-0.848582,-0.02126
twse,21,99.63,101.8533,5.3139,-0.078895,-0.397957
twse,22,97.4067,99.9367,4.8371,-0.050084,-0.037363
twse,23,99.2467,101.7767,5.0605,0.020932,-0.184929
twse,24,97.56,102.2367,3.3899,0.047633,-0.340564
twse,25,97.6367,101.0867,4.3311,-0.072126,-0.011334
twse,26,99.3233,101.3933,3.8053,-0.03973,-0.215067
twse,27,97.4067,101.7,4.3274,-0.072013,-0.25376
twse,28,96.87,101.24,3.8395,-1.923244,-0.410722
twse,29,97.7133,101.0867,6.5404,-0.04823,-0.025659
twse,30,97.0233,100.7033,7.1406,0.159644,-0.154075
twse,31,98.8633,101.7,3.5556,0.005646,-0.425477
twse,32,96.7933,101.3933,3.2545,-0.947736,-0.189586
twse,33,98.4033,100.9333,2.8314,-0.01415,-0.004421
twse,34,96.7933,102.16,3.1557,-1.618319,-0.223143
twse,35,99.0167,101.24,5.5184,-0.033937,-0.044008
twse,36,97.1767,101.01,8.0075,-0.148483,-0.118378
twse,37,98.5567,100.7033,5.0754,-0.043399,-0.092973
twse,38,97.4067,101.47,5.3954,-0.634643,-0.510544
twse,39,97.56,101.6233,4.3719,0.111193,-0.284209
twse,40,97.0233,100.0133,4.5416,-1.06989,-0.044275
twse,41,98.3267,100.32,4.6592,-0.06882,-0.007706
twse,42,97.7133,101.8533,3.6289,0.020785,-0.693853
twse,43,98.1733,101.01,2.1403,-0.039201,-0.027812
twse,44,100.09,102.0833,2.277,-0.023923,-0.214744
twse,45,99.9367,101.93,3.6013,-0.023297,-0.415299
twse,46,98.7867,101.24,3.9109,-0.081489,-0.290592
twse,47,97.1,102.2367,5.3543,-0.08677,-0.948413
twse,48,97.1,101.1633,3.3001,-0.024162,-0.091275
twse,49,97.7133,100.3967,7.3977,-0.160794,-0.023934
jkse,0,99.3644,101.4978,3.743,-0.022924,-0.267355
jkse,1,101.4978,103.4889,4.9388,-0.011068,0.0
jkse,2,96.9467,101.3556,2.2196,-1.371622,-0.121694
jkse,3,97.3733,101.5689,2.0313,-0.034094,-0.500413
jkse,4,98.8667,101.0711,4.843,-0.020938,-0.122563
jkse,5,97.8,101.2133,4.0018,-0.037479,-0.160769
jkse,6,98.0844,100.1467,4.8216,-0.275961,-0.011849
jkse,7,98.1556,101.9244,3.8744,-0.050376,-0.397999
jkse,8,98.7956,102.2089,2.7203,-0.009514,-1.148368
jkse,9,96.8756,98.8667,3.3732,-0.834159,-0.029557
jkse,10,96.8044,101.2133,2.7831,-1.452268,-0.205324
jkse,11,99.4356,102.1378,4.1767,-0.027141,-1.11215
jkse,12,96.8044,101.9244,2.0547,-1.294399,-0.235077
jkse,13,98.0844,100.0756,2.4184,-0.003337,-0.018074
jkse,14,98.5822,101.4978,2.0588,-0.014167,-0.136958
jkse,15,97.8,100.7156,3.0589,-0.065258,-0.008342
jkse,16,97.8711,101.2844,3.6905,-0.030774,-0.165262
jkse,17,96.9467,101.7111,3.7411,-0.600381,-0.209227
jkse,18,97.6578,101.2844,4.707,0.029587,-0.102793
jkse,19,99.5778,101.5689,3.6077,-0.019599,-0.133841
jkse,20,98.44,101.2133,2.6811,-0.016083,-0.139636
jkse,21,97.16,100.6444,4.4423,0.029009,-0.016912
jkse,22,97.16,100.7867,3.4882,0.070219,-0.011149
jkse,23,96.8756,98.8667,2.7215,-1.889748,-0.027286
jkse,24,96.8044,98.7956,2.5294,-0.486058,-0.022287
jkse,25,97.5867,99.6489,6.8297,0.187634,-0.072768
jkse,26,98.0844,101.64,1.6492,-0.082105,-0.204751
jkse,27,96.8756,101.7822,3.4618,-1.302927,-0.270948
jkse,28,98.6533,101.9244,3.9529,-0.034764,-0.769877
jkse,29,96.9467,101.64,3.1143,-1.24815,-0.244353
jkse,30,96.8044,100.2889,3.6545,-0.522943,-0.018955
jkse,31,99.5067,101.7111,2.7476,-0.031688,-0.5797
jkse,32,99.9333,101.9956,3.3183,-0.042254,-0.711178
jkse,33,99.72,101.7111,4.5937,-0.023886,-0.077071
jkse,34,96.9467,101.4978,3.6692,-1.860152,-0.363491
jkse,35,97.8711,101.2844,2.1054,-0.042584,-0.160272
jkse,36,96.9467,100.4311,4.6569,-0.771888,-0.034227
jkse,37,99.1511,101.8533,4.1897,-0.040564,-0.779289
jkse,38,96.8756,100.1467,4.8437,-0.474697,-0.039826
jkse,39,97.16,101.2133,4.1187,-0.011604,-0.373567
jkse,40,97.16,100.7867,4.5608,-0.180248,-0.061715
jkse,41,99.08,101.7822,3.8982,-0.107008,-0.142547
jkse,42,96.9467,101.0,3.1211,-0.713257,-0.070974
jkse,43,97.5156,101.7111,4.0745,-0.184591,-0.711013
jkse,44,97.3022,100.2178,4.4134,0.341295,-0.026938
jkse,45,99.3644,101.3556,4.3883,-0.018812,-0.246207
jkse,46,99.4356,101.7111,4.9978,-0.021901,-0.180692
jkse,47,98.8667,101.0711,2.4405,0.005174,-0.037876
jkse,48,97.0178,101.4978,3.0959,-1.753949,-0.158702
jkse,49,98.7244,101.64,4.4857,-0.099665,-0.641764
lq45,0,99.4158,101.7127,7.1084,-0.011451,-0.504645
lq45,1,99.1861,101.9424,2.4302,-0.023877,-0.343397
lq45,2,96.9657,101.1768,4.1261,-1.489122,-0.121649
lq45,3,98.5735,102.1721,4.0624,0.033463,-1.271559
lq45,4,98.1907,100.8705,5.5693,-0.368394,-0.057452
lq45,5,99.8752,102.0956,2.7108,-0.018353,-0.614103
lq45,6,97.0422,101.2533,5.079,-1.057634,-0.196967
lq45,7,97.0422,100.5642,3.3597,-1.179766,-0.027637
lq45,8,97.0422,99.0329,6.5553,-0.813143,-0.069284
lq45,9,96.9657,100.7939,1.3409,-1.069496,-0.009345
lq45,10,99.0329,101.3299,3.5913,-0.032058,-0.244397
lq45,11,99.4158,102.019,4.8698,-0.063619,-0.924711
lq45,12,98.4204,101.7893,2.3045,-0.014662,-0.198215
lq45,13,97.3485,101.1002,2.3923,0.014312,-0.094477
lq45,14,97.1188,101.2533,4.8502,-0.090261,-0.229077
lq45,15,98.497,101.8659,4.7897,-0.051987,-0.661864
lq45,16,99.4923,102.019,4.4285,-0.063684,-0.292001
lq45,17,96.8891,98.9564,5.9138,-0.567721,-0.005115
lq45,18,99.4923,102.0956,3.8697,-0.037463,-0.536507
lq45,19,97.2719,101.483,3.9465,-0.110083,-0.274965
lq45,20,98.2673,101.1002,6.3288,-0.569725,-0.035372
lq45,21,97.5782,101.1002,5.1121,-0.273221,-0.014814
lq45,22,97.6547,101.9424,3.9681,-0.165356,-0.019909
lq45,23,96.8125,101.7127,2.7944,-3.731416,-0.345233
lq45,24,99.4158,101.483,3.449,-0.045164,-0.17064
lq45,25,96.8891,102.2487,2.8929,0.477163,-1.375466
lq45,26,97.5782,101.7127,3.9605,0.083691,-1.198822
lq45,27,99.6455,102.1721,4.3815,-0.04403,-0.090689
lq45,28,96.8125,101.8659,3.69,-1.362925,-0.237571
lq45,29,96.8891,101.3299,4.943,-0.082689,-0.263364
lq45,30,99.0329,102.2487,3.7471,0.007334,-0.737411
lq45,31,97.8079,101.7893,3.7183,-0.02393,-1.065385
lq45,32,99.3392,101.7893,5.0704,-0.089032,-0.044158
lq45,33,96.8125,99.1095,3.746,-2.272587,-0.034649
lq45,34,97.0422,100.5642,6.3072,-1.538018,0.004021
lq45,35,97.1954,99.1861,4.0678,0.085171,-0.030271
lq45,36,97.8844,100.7939,5.3405,-0.397425,-0.070371
lq45,37,96.8125,99.3392,4.3495,-1.699382,-0.05451
lq45,38,97.5782,100.9471,5.202,0.057709,-0.044395
lq45,39,98.8032,101.4065,3.5826,-0.020368,-0.153213
lq45,40,99.722,102.019,3.7291,-0.007156,-0.344307
lq45,41,98.8798,102.1721,3.0002,-0.00752,-0.406004
lq45,42,97.1188,101.5596,3.4693,0.152056,-0.123672
lq45,43,96.9657,100.1814,4.386,-1.411857,-0.042157
lq45,44,97.7313,101.8659,3.6204,-0.003101,-0.9766
lq45,45,100.0283,102.019,3.1694,-0.019507,0.07386
lq45,46,98.5735,101.5596,4.7526,-0.039119,-0.345461
lq45,47,98.497,102.2487,3.8794,-0.081429,-1.292193
lq45,48,98.6501,100.7174,6.2189,-0.015799,-0.065884
lq45,49,97.1954,101.4065,3.6821,0.019851,-0.035695
klci,0,99.2776,101.943,2.7203,-0.045475,-0.582635
klci,1,97.5746,99.6478,4.9797,-0.179679,-0.023896
klci,2,97.1304,99.2035,2.1077,-0.266836,-0.011484
klci,3,97.7968,101.0545,3.9566,-0.279042,-0.052968
klci,4,99.2776,101.2767,2.2546,-0.018875,-0.230592
klci,5,96.9083,101.7209,6.4716,-1.718036,-0.24991
klci,6,97.1304,101.3507,5.0,0.163226,-0.128498
klci,7,96.7602,100.6103,6.0869,-0.752396,0.007874
klci,8,97.7968,100.3882,2.6956,-0.088669,-0.043174
klci,9,98.167,100.3882,3.5693,-0.103671,-0.008732
klci,10,98.3151,100.7584,4.173,-0.068153,-0.009612
klci,11,97.7968,99.7959,4.1925,0.082408,-0.01879
klci,12,98.8333,100.8324,6.2132,-0.063575,-0.068504
klci,13,97.0564,100.7584,2.3163,-1.456406,0.023551
klci,14,97.2785,102.0171,3.3272,-0.896393,-0.447606
klci,15,97.0564,100.6103,4.0595,-0.836104,-0.026622
klci,16,99.6478,101.6469,5.0272,-0.063486,-0.034098
klci,17,98.6112,101.869,5.3442,-0.083737,-0.214809
klci,18,99.8699,101.869,3.3032,-0.021237,-0.420119
klci,19,97.0564,101.7209,3.7804,-0.726703,-0.842751
klci,20,97.0564,99.0555,2.7858,-1.384334,-0.0382
klci,21,98.6112,100.9065,2.985,-0.018883,-0.011061
klci,22,98.0929,100.9805,4.6398,0.010738,-0.117911
klci,23,97.7227,100.9805,3.9535,-0.147084,-0.057993
klci,24,97.6487,99.9439,4.3506,0.00725,-0.007791
klci,25,97.2785,99.2776,2.6688,-0.060596,-0.006399
klci,26,97.7227,99.9439,3.1693,0.024215,-0.013396
klci,27,98.167,100.7584,1.9065,-0.014803,0.007962
klci,28,99.6478,102.1652,2.6324,-0.031197,0.19274
klci,29,96.9083,99.7218,3.6841,-1.163338,-0.021415
klci,30,99.2776,101.4247,5.3221,-0.017571,-0.604464
klci,31,98.7593,101.869,3.8215,-0.030458,-0.422682
klci,32,98.9074,102.0911,4.7103,-0.033143,-0.752936
klci,33,99.1295,101.869,2.3091,-0.010104,-0.258301
klci,34,96.8342,98.9074,5.4421,-1.521847,-0.024845
klci,35,96.7602,102.1652,4.0401,-1.530219,0.45213
klci,36,98.4631,101.943,2.0851,-0.029207,-0.138186
klci,37,98.6853,101.7209,3.416,-0.057083,-0.243587
klci,38,98.6112,101.6469,4.0358,-0.067561,-0.399574
klci,39,96.9083,102.0911,4.1778,-1.124769,-0.085372
klci,40,99.6478,101.7209,2.4129,-0.021637,-0.336457
klci,41,97.5746,100.8324,5.095,-0.007675,0.030794
klci,42,97.0564,101.2767,3.344,-2.107341,-0.221784
klci,43,97.3525,99.3516,6.0586,-0.926654,-0.036195
klci,44,97.1304,100.8324,4.3912,-0.048648,-0.076679
klci,45,97.3525,101.943,4.3491,0.106605,-0.734979
klci,46,99.1295,101.7949,5.073,-0.125757,-0.521171
klci,47,98.6112,100.6103,4.7086,-0.094922,-0.06371
klci,48,97.5746,101.1286,3.5326,-0.213851,-0.116202
klci,49,98.7593,102.1652,3.2379,-0.09192,-1.179086
set,0,99.1157,101.8684,4.4069,0.024507,-0.365331
set,1,96.8982,100.6449,4.2867,1.129916,-0.050188
set,2,97.0511,99.3451,3.2545,0.290632,-0.028688
set,3,98.0452,101.4861,4.3207,-0.225854,-0.120674
set,4,100.1862,102.1742,5.4139,-0.075201,-1.275354
set,5,96.8982,99.7274,6.4082,-0.717782,-0.058446
set,6,97.0511,101.639,3.8847,-0.821281,-0.308449
set,7,96.8982,102.2507,4.4219,-1.477614,-1.003423
set,8,98.6569,101.7919,3.7355,-0.03838,-0.11568
set,9,98.2745,100.3391,4.7267,-0.101027,-0.064514
set,10,97.6628,101.7155,4.6929,0.079494,-0.296587
set,11,100.1862,102.1742,4.0615,-0.029238,0.191248
set,12,96.7453,100.2626,3.1952,-1.762042,-0.026662
set,13,97.0511,101.1037,3.5463,-1.153712,0.024706
set,14,96.8982,101.7919,2.7348,0.054999,-0.008017
set,15,98.9627,101.0273,3.8169,-0.058607,-0.005042
set,16,99.8038,101.7919,3.0523,-0.054911,-0.16316
set,17,96.7453,101.2567,3.5947,1.535067,-0.236845
set,18,97.204,101.7919,4.8078,-0.3884,-0.145248
set,19,98.5804,101.1037,3.4161,-0.06566,-0.076778
set,20,101.1802,103.1683,4.9037,-0.097914,0.0
set,21,98.7333,101.7155,3.049,-0.030011,-0.496088
set,22,97.357,99.6509,2.4861,-0.044234,-0.01422
set,23,97.357,99.498,7.9767,-0.724402,-0.061744
set,24,96.9746,100.9508,2.7727,-0.615802,-0.055108
set,25,96.8982,99.1157,3.9265,-1.041613,-0.060061
set,26,97.8922,100.0332,5.4268,-0.284522,-0.096985
set,27,96.8982,100.7979,4.2505,0.625709,-0.069589
set,28,96.8982,98.9627,2.4986,-0.058875,-0.008355
set,29,96.8982,100.7979,6.4481,-0.956159,-0.029639
set,30,97.6628,100.7214,4.6054,-0.271085,-0.042259
set,31,97.1276,101.5625,6.5259,0.431522,-0.178242
set,32,99.6509,101.639,3.494,-0.025409,-0.41953
set,33,99.5744,102.1742,8.0194,-0.033521,-0.272959
set,34,99.3451,102.0978,5.871,-0.150726,-0.691218
set,35,98.1216,100.1862,4.5002,-0.212345,-0.111352
set,36,99.1921,101.4096,7.5288,-0.197869,-0.419587
set,37,99.6509,102.2507,3.8642,-0.06186,2.074343
set,38,99.1157,102.0213,3.5644,-0.050745,-0.325311
set,39,97.2805,99.2686,5.104,0.110084,-0.051729
set,40,100.0332,102.0213,3.905,-0.028218,-0.767228
set,41,98.1981,101.2567,2.8185,-0.020039,-0.218574
set,42,97.357,101.7919,6.4304,-0.489199,-0.658001
set,43,99.5744,101.7155,5.2538,-0.005094,-0.520589
set,44,98.4275,101.4861,3.5354,-0.004648,-0.173821
set,45,99.8038,101.9448,3.9625,-0.019925,-0.725042
set,46,100.1097,102.0978,3.3694,-0.03753,-0.743306
set,47,97.0511,101.7919,2.6291,-1.077828,-0.137264
set,48,97.1276,101.5625,5.1669,0.564823,-0.535527
set,49,99.7274,101.8684,2.7463,-0.017224,0.01343
psei,0,99.4456,102.2189,2.374,-0.004179,-0.972503
psei,1,98.9478,101.7211,4.6719,-0.002071,-0.67991
psei,2,97.6678,101.2233,4.4299,-0.048721,-0.412052
psei,3,97.17,101.2944,3.5407,-0.018234,-0.241655
psei,4,99.09,102.1478,3.5402,-0.074543,-0.61586
psei,5,98.5211,100.5833,2.4145,-0.059492,-0.065051
psei,6,98.1656,101.5078,2.9296,-0.131049,-0.194129
psei,7,98.3789,101.9344,4.4542,-0.126192,-0.201776
psei,8,97.0989,101.7211,2.6303,0.106677,-0.579388
psei,9,98.8056,101.3656,2.8105,0.027523,-0.212425
psei,10,97.3122,100.37,3.2796,0.009051,-0.041937
psei,11,99.1611,101.2233,4.7373,-0.062149,-0.044507
psei,12,96.7433,99.5167,3.2381,-1.539678,-0.046428
psei,13,96.8856,101.2944,4.0042,-0.7355,-0.34636
psei,14,98.2367,101.2233,2.431,-0.043502,-0.035024
psei,15,99.5167,101.7211,2.6301,-0.036978,-0.408405
psei,16,99.8011,101.8633,3.0185,-0.0111,0.193802
psei,17,97.17,100.8678,3.4679,0.085448,0.015072
psei,18,97.17,101.65,3.4671,-0.060118,-0.034274
psei,19,96.9567,101.8633,3.1782,-0.907058,-0.688489
psei,20,97.0278,100.5122,3.647,-0.349785,0.013444
psei,21,97.0278,101.9344,3.9479,-0.577828,-0.682772
psei,22,97.7389,101.7922,3.7782,-0.131296,-0.837398
psei,23,98.5211,101.2233,3.0684,-0.00942,-0.268455
psei,24,97.5967,102.0056,3.9994,-0.179799,-0.160945
psei,25,97.0989,100.0144,3.2223,0.354984,-0.050909
psei,26,96.9567,99.8011,3.9819,-0.938926,-0.014248
psei,27,99.3744,102.2189,2.726,-0.021097,-1.146292
psei,28,97.0989,101.7211,3.2055,-0.074902,-0.411312
psei,29,97.0278,99.8722,3.4726,-1.832013,-0.030234
psei,30,98.3078,101.8633,2.7141,0.040487,-0.062313
psei,31,99.0189,101.4367,4.239,-0.060993,-0.232534
psei,32,98.5211,101.3656,2.4286,-0.059887,-0.230676
psei,33,98.9478,101.1522,3.3656,-0.107301,-0.063994
psei,34,98.3078,100.2989,3.6878,-0.074534,-0.02185
psei,35,97.81,100.5833,3.0773,-0.037213,-0.034279
psei,36,101.2233,103.2144,2.9428,-0.027781,0.0
psei,37,97.0989,101.5789,3.9332,-0.026842,-0.415375
psei,38,96.8856,100.5122,3.8931,-0.512416,-0.013815
psei,39,98.1656,101.8633,2.5191,0.006739,-0.105767
psei,40,99.73,102.0767,3.5686,-0.047217,0.17708
psei,41,96.8856,101.4367,2.0629,-1.423655,-0.191763
psei,42,97.0278,102.2189,1.8909,-0.947548,-0.696365
psei,43,97.17,99.73,2.1302,-0.271902,-0.025052
psei,44,98.5922,101.7211,4.5869,-0.011227,-0.334814
psei,45,97.17,100.7256,3.392,-0.570618,-0.074331
psei,46,96.9567,101.3656,2.4415,-1.518552,-0.112527
psei,47,99.3033,101.7211,3.7154,-0.037308,-0.174316
psei,48,97.5256,101.4367,2.9849,-0.631668,-0.12992
psei,49,98.2367,100.7256,4.0697,-0.109664,-0.009813
